t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
360000,338,6,3,165,51,6,2.86,5,14,3.204,1282,31,50,3800,99342,1022,77,0,945,1572,2,95584,47,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,356,4,2,150,49,4,2.83,5,12,2.86,1379,31,53,4048,106368,1085,84,0,1009,1676,2,102359,49,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,367,4,5,136,42,4,2.978,5,9,2.341,1467,33,48,4285,112393,1151,84,0,1075,1780,2,108133,51,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,383,6,1,122,37,6,2.814,4,6,1.583,1550,35,58,4504,118057,1214,86,0,1135,1878,2,113583,56,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,363,2,4,143,49,2,2.843,4,11,2.496,1617,36,56,4697,123390,1278,92,0,1186,1954,2,118736,61,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,367,7,2,136,35,7,3.143,4,8,2.183,1685,38,57,4898,129051,1350,96,0,1244,2043,2,124191,63,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,377,5,3,127,32,5,3.324,5,8,1.946,1755,39,59,5118,134865,1403,101,0,1301,2152,2,129785,65,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,349,8,1,154,40,6,3.239,5,10,2.479,1813,39,52,5324,140435,1462,106,0,1349,2240,2,135151,65,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,368,6,1,137,35,6,3.195,5,13,2.984,1889,42,55,5561,146478,1517,112,0,1408,2355,2,140961,66,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,355,7,2,148,35,7,3.381,5,11,2.658,1962,43,54,5826,152264,1569,116,0,1473,2485,2,146484,68,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,350,7,3,152,37,6,3.465,6,11,2.876,2023,46,52,6038,158718,1633,120,0,1523,2590,2,152726,69,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,277,15,2,218,47,13,3.483,6,16,3.128,2102,47,52,6293,165571,1715,125,0,1567,2677,2,159318,70,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,328,7,1,176,48,7,3.091,6,13,3.121,2181,47,56,6531,172366,1780,127,0,1639,2812,2,165881,73,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,336,8,1,167,39,8,3.362,6,11,2.914,2260,47,56,6796,178635,1839,134,0,1717,2941,2,171889,76,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000,330,11,5,166,31,10,4,6,11,2.841,2314,47,58,7009,184531,1900,139,0,1770,3046,2,177561,76,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,371,6,4,131,32,6,3.289,6,12,3.155,2381,51,54,7237,190417,1961,142,0,1837,3187,2,183220,79,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,364,6,2,140,33,6,3.359,6,12,3.266,2449,52,55,7473,195884,2023,147,0,1898,3304,2,188455,83,1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,353,5,3,151,38,5,3.442,7,17,3.71,2514,52,54,7692,201933,2081,152,0,1946,3399,2,194290,85,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,331,7,6,168,43,6,3.388,7,15,3.523,2586,53,50,7942,207609,2141,155,0,2001,3516,2,199714,87,1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,336,8,4,164,42,7,3.327,5,15,3.511,2657,54,55,8173,213934,2217,159,0,2060,3622,2,205811,90,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,362,4,1,145,46,4,2.88,5,12,3.338,2732,56,49,8393,220107,2280,161,0,2114,3719,2,211770,91,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,375,7,2,128,32,7,3.179,6,11,3.061,2802,59,54,8589,225660,2329,165,0,2158,3801,2,217115,93,1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,387,9,8,108,28,9,2.838,5,10,2.915,2882,60,53,8799,231684,2395,169,0,2211,3885,2,222922,96,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,369,6,1,136,37,6,3.047,6,12,3.184,2959,61,55,9031,237138,2442,177,0,2261,3976,2,228159,99,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,389,6,3,114,29,6,3.2,5,12,3.191,3018,61,54,9216,242570,2501,183,0,2309,4068,2,233412,104,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,391,8,0,113,29,7,3.056,4,10,2.658,3092,62,55,9416,248366,2563,185,0,2363,4151,2,239006,107,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,375,7,4,126,33,7,3.175,4,11,2.973,3155,64,51,9584,253464,2626,185,0,2396,4206,2,243936,110,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,378,6,2,126,30,6,3.389,5,10,2.703,3217,65,59,9771,258485,2683,188,0,2437,4275,2,248772,111,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,367,5,1,139,32,5,3.595,5,10,2.745,3268,65,52,9964,263138,2729,193,0,2481,4379,2,253242,114,2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,370,9,3,130,28,9,3.405,5,8,2.591,3325,67,54,10154,268371,2797,194,0,2534,4489,2,258276,116,2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,353,5,0,154,36,5,3.634,6,12,3.055,3389,69,59,10366,274551,2873,197,0,2582,4578,2,264252,119,2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,319,9,3,181,43,8,3.431,6,17,3.492,3447,70,55,10567,281015,2942,201,0,2620,4667,2,270511,121,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,313,7,4,188,44,7,3.588,6,14,3.394,3525,70,53,10817,288029,3011,210,0,2687,4783,2,277276,124,2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
