t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand
420000,84,30,81,317,46,20,5.197,12,37,4.999,1640,19,0,5197,186027,2338,622,0,2168,5056,0,179079,83,0,0,0,0,0,0,0,0,0,0,0
440000,76,39,115,282,43,25,5.059,12,38,4.947,1713,20,1,5447,194416,2460,647,0,2273,5355,0,187086,86,0,0,0,0,0,0,0,0,0,0,0
460000,83,29,101,299,46,23,5.029,11,35,4.807,1778,21,1,5699,202330,2558,675,0,2365,5648,0,194649,89,0,0,0,0,0,0,0,0,0,0,0
480000,67,22,112,311,66,16,4.61,10,37,4.666,1852,21,0,5959,211109,2706,702,0,2460,5896,0,203095,93,0,0,0,0,0,0,0,0,0,0,0
500000,65,22,108,317,62,16,4.744,10,38,4.815,1916,22,3,6206,220466,2831,722,0,2547,6144,0,212131,93,0,0,0,0,0,0,0,0,0,0,0
520000,90,28,79,315,48,20,5.059,11,36,4.914,1975,23,2,6477,228539,2925,744,0,2649,6420,0,219870,94,0,0,0,0,0,0,0,0,0,0,0
540000,73,28,94,317,50,23,4.959,11,42,5.099,2036,23,1,6734,235906,3008,769,0,2743,6655,0,226917,96,0,0,0,0,0,0,0,0,0,0,0
560000,62,37,126,287,48,27,4.72,11,41,5.057,2108,24,4,6972,245395,3128,801,0,2848,6940,0,236045,102,0,0,0,0,0,0,0,0,0,0,0
580000,93,22,104,293,52,19,4.873,10,40,5.047,2179,24,1,7212,254414,3244,831,0,2953,7231,0,244730,104,0,0,0,0,0,0,0,0,0,0,0
600000,94,25,114,279,52,21,4.699,11,39,4.855,2246,26,2,7464,263109,3363,872,0,3049,7524,0,253076,106,0,0,0,0,0,0,0,0,0,0,0
620000,71,13,134,294,83,10,4.387,9,39,4.775,2336,26,1,7700,271268,3463,902,0,3158,7776,0,260881,109,0,0,0,0,0,0,0,0,0,0,0
640000,71,28,114,299,61,24,4.4,9,37,4.815,2410,27,0,7970,281238,3599,934,0,3271,8046,0,270497,111,0,0,0,0,0,0,0,0,0,0,0
660000,71,22,141,278,64,20,4.56,9,40,4.866,2493,28,0,8207,290855,3742,968,0,3388,8317,0,279758,114,0,0,0,0,0,0,0,0,0,0,0
680000,64,26,93,329,63,21,4.5,9,40,4.94,2552,28,1,8451,299246,3862,989,0,3473,8528,0,287871,116,0,0,0,0,0,0,0,0,0,0,0
700000,66,21,96,329,65,17,4.671,9,40,4.991,2623,29,0,8710,307403,3963,1006,0,3570,8774,0,295705,117,0,0,0,0,0,0,0,0,0,0,0
720000,90,30,90,302,58,26,4.238,10,32,4.597,2702,30,2,8979,316798,4067,1033,0,3678,9069,0,304740,117,0,0,0,0,0,0,0,0,0,0,0
740000,85,31,130,266,63,22,4.235,10,31,4.554,2788,30,2,9219,326020,4205,1067,0,3800,9359,0,313575,118,0,0,0,0,0,0,0,0,0,0,0
760000,88,22,140,262,76,17,3.978,8,35,4.63,2884,30,0,9461,334827,4322,1097,0,3924,9631,0,322019,119,0,0,0,0,0,0,0,0,0,0,0
780000,94,28,128,262,69,22,3.901,8,33,4.454,2962,30,3,9704,344061,4470,1130,0,4041,9864,0,330946,123,0,0,0,0,0,0,0,0,0,0,0
800000,64,27,108,313,70,24,4.074,10,38,4.742,3036,32,1,9973,353569,4587,1157,0,4136,10078,0,340139,125,0,0,0,0,0,0,0,0,0,0,0
820000,80,25,156,251,64,19,4.398,10,41,4.999,3129,32,0,10206,362962,4707,1197,0,4260,10401,0,349142,127,0,0,0,0,0,0,0,0,0,0,0
840000,110,22,134,246,75,18,3.828,10,35,4.376,3225,32,0,10474,372653,4821,1233,0,4373,10701,0,358482,128,0,0,0,0,0,0,0,0,0,0,0
860000,84,35,136,257,58,27,4.176,11,36,4.742,3309,34,0,10739,382810,4956,1279,0,4485,10958,0,368288,129,0,0,0,0,0,0,0,0,0,0,0
880000,87,32,120,273,54,25,4.456,10,36,4.805,3389,34,1,10995,391307,5088,1310,0,4601,11214,0,376447,131,0,0,0,0,0,0,0,0,0,0,0
900000,74,31,129,278,46,27,4.836,11,40,5.093,3458,35,1,11222,399716,5194,1335,0,4692,11472,0,384522,133,0,0,0,0,0,0,0,0,0,0,0
920000,80,24,133,275,56,17,4.863,9,36,4.867,3525,36,0,11456,407359,5298,1364,0,4788,11745,0,391832,135,0,0,0,0,0,0,0,0,0,0,0
940000,74,38,111,289,39,30,4.826,10,34,4.788,3590,37,0,11721,416281,5416,1396,0,4886,12033,0,400388,136,0,0,0,0,0,0,0,0,0,0,0
960000,67,34,103,308,48,27,4.667,10,37,4.951,3660,38,0,11994,423737,5517,1419,0,4987,12283,0,407505,136,0,0,0,0,0,0,0,0,0,0,0
980000,90,24,120,278,55,20,4.613,10,37,4.985,3736,39,1,12232,431444,5609,1452,0,5098,12563,0,414877,138,0,0,0,0,0,0,0,0,0,0,0
1000000,80,32,116,284,49,28,4.584,9,39,4.991,3816,40,0,12507,440855,5725,1484,0,5202,12857,0,423913,142,0,0,0,0,0,0,0,0,0,0,0
