t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
220000,309,13,35,155,40,10,3.46,8,21,3.94,848,20,6,2154,67804,538,36,41,633,1040,15,65205,25,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,321,9,37,145,50,8,3.034,6,19,3.754,926,20,5,2376,74472,602,41,41,702,1168,15,71616,26,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,325,14,24,149,46,13,2.797,6,16,3.37,1019,20,6,2602,81427,649,45,47,775,1302,20,78285,28,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,326,9,26,151,38,8,3.543,7,19,3.878,1084,20,6,2796,88223,706,51,52,826,1387,22,84871,29,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,331,8,28,145,46,8,3.019,7,19,3.755,1172,20,3,3023,94787,774,56,57,891,1529,22,91146,29,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,356,8,23,125,38,7,3.111,9,19,3.838,1249,21,5,3225,100859,825,58,68,957,1650,26,96967,29,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,320,14,45,133,45,13,2.845,7,19,3.927,1333,21,3,3425,107427,882,59,71,1017,1744,26,103281,33,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,337,9,10,156,40,7,3.213,9,18,3.614,1405,24,6,3638,113692,936,64,78,1072,1831,26,109336,36,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,320,13,28,151,30,10,3.95,10,22,4.084,1480,26,9,3851,120158,994,68,82,1136,1942,26,115543,40,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,308,9,29,166,38,7,4.022,9,23,4.295,1536,27,4,4057,126208,1039,71,85,1199,2058,26,121363,42,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,308,11,34,159,40,10,3.62,9,22,4.159,1602,28,3,4263,132102,1115,73,89,1258,2178,27,127009,43,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,337,7,24,144,46,6,3.058,7,15,3.252,1675,29,7,4472,138311,1184,77,95,1326,2315,29,132972,44,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,328,11,28,145,41,11,3.077,7,16,3.506,1762,30,5,4674,144389,1240,84,97,1396,2432,29,138784,45,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,335,13,22,142,37,10,3.298,8,16,3.52,1828,30,10,4874,150456,1308,91,104,1455,2549,29,144620,45,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,379,6,8,119,35,5,3.1,7,17,3.566,1886,30,7,5058,155208,1366,97,107,1519,2680,29,149177,46,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,350,12,15,135,39,10,2.939,8,15,3.517,1957,30,9,5245,160647,1424,99,109,1572,2765,29,154400,48,1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,339,11,18,144,36,9,3.356,9,21,3.84,2025,31,7,5443,166468,1469,106,113,1623,2848,29,160015,50,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,331,9,37,135,53,8,2.721,5,18,3.633,2109,33,4,5630,172854,1524,110,118,1687,2940,29,166162,54,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,371,2,20,119,52,2,2.556,4,12,3.048,2184,34,2,5793,179149,1568,113,118,1751,3028,29,172280,55,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,339,3,37,133,59,3,2.71,4,18,3.551,2275,34,4,5996,185261,1612,124,122,1815,3111,29,178146,59,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,364,7,21,120,40,6,2.957,6,15,3.542,2354,35,7,6184,191084,1673,130,128,1883,3220,29,183744,61,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000,380,4,11,117,37,4,2.976,5,15,3.161,2423,37,11,6368,196598,1726,134,128,1946,3328,31,189057,62,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,376,3,17,116,45,3,2.667,5,16,3.234,2500,38,9,6564,202640,1778,140,131,2004,3417,34,194876,66,1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,378,6,17,111,32,6,3.211,6,17,3.57,2565,40,14,6745,208715,1825,146,134,2066,3517,43,200737,67,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,340,8,20,144,43,7,3.12,6,19,3.7,2644,44,5,6950,214613,1885,153,137,2120,3625,57,206383,70,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,296,9,41,166,58,7,3.062,6,26,4.177,2732,46,3,7157,221613,1937,160,145,2186,3741,78,213104,72,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,345,5,21,141,46,5,3,10,22,4.059,2812,48,5,7360,228565,1990,171,150,2258,3859,89,219832,75,2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,329,10,16,157,46,9,2.855,10,16,3.406,2903,49,6,7579,235149,2044,175,153,2322,3952,95,226154,77,2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,314,7,35,156,54,7,3.049,10,16,3.368,2990,51,3,7782,241648,2093,180,160,2386,4063,96,232394,79,2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,322,10,21,159,43,9,3.269,12,16,3.404,3052,51,6,7977,247513,2154,184,164,2446,4160,100,238048,79,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,344,7,21,140,43,7,3.1,7,22,4.103,3130,51,5,8191,253550,2218,193,166,2522,4285,105,243842,84,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,362,7,17,126,41,7,2.875,6,18,3.713,3216,55,4,8398,259947,2277,201,169,2594,4390,107,250000,87,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,357,11,22,122,32,10,3.119,6,20,3.895,3293,55,5,8582,266267,2331,204,171,2645,4471,107,256095,89,2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,362,7,21,122,36,7,3.14,6,19,3.699,3365,57,11,8764,271947,2386,212,174,2704,4575,107,261574,92,2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,368,8,18,118,41,7,2.729,6,17,3.611,3456,59,6,8974,278015,2439,216,178,2769,4683,107,267398,95,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,363,6,24,119,42,4,3.022,6,18,3.53,3532,61,5,9175,283909,2494,221,179,2822,4771,107,273060,97,2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,368,6,13,125,39,6,2.978,9,18,3.637,3609,62,13,9372,290012,2565,224,186,2888,4870,107,278932,98,2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,332,11,25,144,47,11,2.81,9,17,3.404,3700,62,7,9585,296616,2618,231,191,2952,4964,107,285269,100,2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,333,8,27,144,53,8,2.689,9,18,3.628,3787,62,7,9789,303159,2683,237,198,3017,5066,107,291582,100,2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,320,10,33,149,50,8,2.897,9,15,3.526,3874,63,6,9994,309548,2739,241,200,3088,5169,107,297714,103,2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
