t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
360000,791,30,158,61,27,16,4.605,5,9,1.566,2959,48,1,1986,13762,5344,154,0,4754,3605,2079,0,0,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,799,36,116,89,26,18,4.205,5,8,1.778,3120,51,3,2101,14498,5635,160,0,5032,3798,2187,0,0,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,743,42,146,109,24,26,4.42,5,14,2.48,3325,54,1,2238,15419,5999,167,0,5342,4031,2363,0,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,839,24,113,64,26,14,4.075,5,11,2.607,3540,58,0,2383,16322,6364,174,0,5689,4280,2501,0,0,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,814,29,114,83,18,20,4.763,5,7,1.037,3697,58,2,2501,17066,6647,183,0,5952,4462,2622,0,0,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,836,29,110,65,19,18,4.541,5,10,1.91,3852,59,1,2617,17795,6920,190,0,6220,4655,2737,0,0,2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,757,45,133,105,19,27,4.609,5,11,1.577,4023,61,1,2732,18641,7256,196,0,6486,4854,2884,0,0,2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,804,37,120,79,18,20,4.632,5,8,1.528,4222,63,5,2847,19544,7608,208,0,6812,5137,3010,0,0,2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,712,41,178,109,34,28,4.274,5,10,1.877,4409,65,0,2988,20385,7928,222,0,7085,5331,3144,0,0,2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,758,39,157,86,25,24,4.429,5,9,1.802,4609,67,0,3115,21383,8334,234,0,7444,5613,3288,0,0,2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,832,30,104,73,19,16,4.514,5,9,1.792,4786,69,0,3244,22181,8636,242,0,7754,5851,3419,0,0,2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,848,26,97,69,21,15,4.194,5,7,1.793,4952,70,2,3353,22942,8929,252,0,8020,6066,3539,0,0,2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,867,27,90,56,11,15,4.885,5,7,1.519,5099,70,3,3469,23589,9179,263,0,8262,6226,3635,0,0,2766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,849,20,110,61,28,12,3.925,5,8,2.16,5284,72,0,3584,24439,9509,270,0,8549,6471,3758,0,0,2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000,758,36,141,105,29,23,4.25,5,10,2.065,5444,76,2,3691,25229,9820,280,0,8793,6653,3878,0,0,2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,774,34,145,87,29,20,4.388,5,10,1.843,5646,76,0,3812,26153,10188,290,0,9119,6923,3996,0,0,3067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,868,30,72,70,10,17,4.667,5,7,1.479,5806,78,3,3919,26833,10434,299,0,9407,7130,4116,0,0,3144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,825,28,125,62,21,18,4.41,5,8,1.645,5988,78,3,4032,27658,10755,303,0,9683,7323,4224,0,0,3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,897,18,75,50,19,13,3.75,5,9,2.407,6146,80,3,4148,28365,11035,311,0,9964,7517,4319,0,0,3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,781,34,127,98,24,23,4.362,5,8,1.735,6308,83,0,4262,29144,11341,319,0,10202,7679,4456,0,0,3418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,813,27,128,72,26,15,4.537,5,8,1.358,6497,84,1,4372,29985,11675,331,0,10501,7926,4565,0,0,3523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,756,34,169,81,36,21,4.105,5,13,2.62,6700,89,0,4501,30950,12060,346,0,10821,8165,4700,0,0,3645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,791,31,147,71,23,22,4.422,5,9,1.697,6841,92,0,4607,31656,12326,354,0,11081,8368,4779,0,0,3739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,801,34,135,70,21,21,4.452,5,10,2.084,7015,98,3,4728,32461,12630,366,0,11381,8573,4913,0,0,3830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,842,25,101,72,21,16,4.378,5,10,1.91,7208,100,1,4842,33286,12963,376,0,11701,8787,5051,0,0,3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,821,32,110,77,16,20,4.611,5,9,1.757,7370,103,1,4948,34062,13265,389,0,11971,8999,5175,0,0,4022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,805,33,112,90,20,22,4.452,5,11,2.241,7576,106,4,5076,35025,13647,400,0,12304,9260,5334,0,0,4136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,944,20,33,43,4,12,4.188,5,6,2.125,7752,106,6,5209,35749,13911,412,0,12636,9474,5464,0,0,4222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,836,26,111,67,22,15,4.514,5,7,1.389,7927,107,2,5324,36579,14230,421,0,12892,9666,5594,0,0,4317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,781,32,142,85,26,23,4.265,5,11,2.306,8106,110,2,5453,37417,14561,430,0,13169,9868,5727,0,0,4421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,898,23,75,44,11,14,4.44,5,11,2.3,8297,112,1,5578,38255,14897,442,0,13515,10114,5862,0,0,4530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,795,26,149,70,23,17,4.875,5,5,0.898,8461,116,1,5703,39054,15201,450,0,13772,10301,6000,0,0,4604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,847,23,108,62,19,15,4.647,5,7,1.375,8623,118,0,5805,39773,15474,455,0,14046,10508,6112,0,0,4685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
