t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
480000,479,0,7,26,16,0,2.063,3,5,1.717,895,18,1,1276,53847,425,50,0,598,613,0,52141,90,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,462,4,10,36,18,4,2.091,3,5,2.14,931,18,1,1332,55891,443,54,0,618,632,0,54116,93,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,465,1,17,29,20,1,2.143,3,8,2.426,973,18,3,1391,58135,460,59,0,650,668,0,56279,97,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,444,2,24,42,27,2,2.207,3,11,2.982,1018,18,1,1456,60864,483,61,0,683,706,0,58913,104,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,461,1,17,33,22,1,2.174,3,10,3.014,1062,18,1,1517,63759,500,64,0,714,742,0,61726,108,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,455,0,21,36,27,0,2.111,3,7,2.661,1099,18,5,1566,66201,512,67,0,735,766,0,64098,109,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,445,2,24,41,29,2,2.097,3,7,2.437,1145,18,0,1632,69028,529,71,0,765,799,0,66829,115,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,475,2,9,26,15,2,2.059,3,5,1.875,1187,18,5,1683,71629,551,76,0,802,839,0,69350,119,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000,478,0,7,27,16,0,2.125,3,6,2.531,1216,18,2,1731,73856,570,80,0,820,859,0,71530,124,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,479,1,7,25,14,1,2.133,3,4,1.832,1255,18,5,1786,75867,589,83,0,848,888,0,73467,127,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,458,1,20,33,23,1,2.167,3,5,2.016,1288,18,3,1836,77942,603,85,0,866,908,0,75473,131,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,429,5,36,42,29,5,2.235,3,6,2.44,1335,18,2,1903,80706,624,87,0,893,939,0,78132,137,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,440,3,27,42,27,3,2.233,3,9,2.906,1376,18,4,1966,83270,644,90,0,927,975,0,80614,140,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,443,3,34,32,27,3,2.167,3,7,2.212,1422,18,0,2026,86174,664,94,0,963,1016,0,83426,147,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,466,1,15,30,20,1,2.143,3,7,2.058,1458,18,0,2079,88413,675,97,0,998,1052,0,85602,150,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,478,1,9,24,15,1,2.063,3,4,1.186,1488,18,3,2122,90490,690,98,0,1027,1085,0,87621,154,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,474,3,11,24,13,3,2.125,3,4,1.424,1525,18,8,2173,92799,712,99,0,1048,1106,0,89856,156,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,464,4,14,30,18,4,2,2,4,1.268,1569,18,3,2238,95189,735,100,0,1078,1141,0,92161,160,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,453,3,24,32,24,3,2.037,3,6,1.651,1610,18,3,2289,97678,760,101,0,1101,1164,0,94578,166,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,462,2,17,30,20,2,2.091,3,4,1.119,1655,20,3,2350,100024,786,107,0,1134,1198,0,96844,168,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,459,2,12,39,19,2,2.429,3,4,1.664,1692,22,4,2417,102477,807,110,0,1160,1226,0,99214,169,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,454,4,13,41,19,4,2.348,3,7,2.491,1733,25,1,2487,105456,827,113,0,1191,1263,0,102106,172,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,466,2,10,34,19,2,2.048,3,7,2.504,1780,26,2,2553,107841,850,115,0,1227,1306,0,104398,177,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,476,2,4,30,14,2,2.125,4,6,2.352,1813,26,5,2610,109937,865,118,0,1256,1334,0,106432,179,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,459,2,21,30,22,2,2.083,3,7,2.486,1858,26,1,2664,112468,887,119,0,1283,1360,0,108874,181,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,463,0,12,37,24,0,2.042,3,7,2.381,1893,26,3,2729,115066,903,121,0,1308,1384,0,111409,185,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,476,0,12,24,18,0,2,2,7,2.489,1929,26,4,2783,117538,921,121,0,1336,1413,0,113815,189,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
