t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
220000,2168,436,373,1183,90,216,4.105,7,70,4.343,16403,49,143,37250,73707,29644,3895,1829,32420,17444,12619,0,0,8117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,2112,455,370,1223,82,231,4.185,6,62,4.294,18006,51,148,40871,80793,32539,4274,2026,35622,19180,13801,0,0,8892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,2512,350,319,979,76,180,4.109,8,60,4.351,19522,54,174,44243,87308,35135,4619,2189,38776,20822,14902,0,0,9656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,2437,354,345,1024,78,199,4.148,7,68,4.48,21073,56,149,47746,94165,37868,4948,2355,41825,22485,16080,0,0,10410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,2358,361,355,1085,103,192,4.044,7,52,4.1,22597,61,152,51195,100935,40515,5319,2529,44864,24128,17263,0,0,11148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,2281,385,365,1129,102,205,4.062,10,57,4.163,24176,63,144,54686,107877,43295,5646,2703,47969,25762,18469,0,0,11912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,2178,429,351,1202,78,218,4.233,9,54,3.937,25702,66,147,58080,114684,46058,6012,2884,50999,27351,19705,0,0,12650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2163,418,371,1208,77,222,4.291,8,62,4.193,27293,72,140,61645,121761,48920,6334,3038,54138,29049,20942,0,0,13438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,2311,385,368,1096,89,210,4.11,5,56,4.114,28916,74,152,65157,128648,51679,6660,3202,57341,30678,22077,0,0,14225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,2362,369,354,1075,83,198,4.114,6,56,4.071,30411,76,166,68520,135094,54239,7039,3351,60287,32303,23127,0,0,14905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,2471,360,336,993,74,189,4.087,5,52,4.16,31965,79,167,71864,141775,56915,7358,3534,63378,33883,24246,0,0,15642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,2261,401,363,1135,82,212,4.238,6,66,4.255,33536,81,138,75350,148779,59739,7690,3677,66434,35571,25498,0,0,16353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,2527,343,309,981,77,186,4.046,5,59,4.42,35075,81,157,78760,155420,62391,8041,3854,69559,37236,26588,0,0,17092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,2256,404,374,1126,74,209,4.3,7,68,4.321,36474,87,152,81948,161792,65001,8368,4004,72325,38703,27695,0,0,17765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,2326,391,338,1105,89,201,4.048,7,68,4.345,38005,91,157,85506,168632,67776,8733,4162,75476,40381,28799,0,0,18527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,2195,423,372,1170,71,220,4.271,7,64,4.295,39529,95,157,88960,175418,70506,9097,4334,78481,42025,29891,0,0,19251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,2315,386,362,1097,91,206,4.061,6,63,4.366,41104,96,149,92511,182279,73275,9478,4477,81621,43824,31059,0,0,20031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,2166,435,359,1200,63,229,4.308,7,66,4.31,42595,99,161,96023,189064,76022,9842,4633,84658,45436,32193,0,0,20767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,2498,338,323,1000,96,176,4.14,9,70,4.505,44132,104,148,99491,195765,78674,10193,4803,87840,47131,33272,0,0,21537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,2322,368,378,1091,90,194,4.239,9,74,4.587,45718,109,157,103238,203027,81457,10564,4984,91023,48960,34450,0,0,22325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,2263,406,368,1123,75,205,4.311,8,69,4.468,47279,110,157,106822,210046,84153,10928,5170,94145,50691,35608,0,0,23099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000,2209,402,385,1164,103,218,4.022,7,70,4.448,48955,114,143,110517,217300,87039,11308,5325,97386,52509,36886,0,0,23865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,2544,327,298,991,86,169,4.192,8,61,4.204,50516,117,153,113931,223984,89638,11652,5486,100575,54199,38052,0,0,24590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,2178,450,345,1187,76,232,4.208,6,65,4.324,52137,121,156,117535,231230,92600,12007,5638,103630,55863,39357,0,0,25365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,2286,376,384,1114,100,205,4.062,8,71,4.525,53686,125,142,121069,238021,95305,12398,5808,106735,57553,40477,0,0,26121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,2440,351,317,1050,110,175,3.884,6,69,4.434,55280,128,153,124657,244982,98098,12793,5964,109950,59276,41670,0,0,26893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,2269,410,331,1150,84,207,4.237,8,64,4.073,56875,131,157,128206,252081,100956,13159,6128,113080,60929,42922,0,0,27674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,2408,364,349,1039,91,189,4.089,7,64,4.346,58384,131,165,131623,258747,103630,13508,6290,116162,62569,44063,0,0,28427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,2378,345,339,1098,94,190,4.158,7,67,4.2,59917,135,145,135093,265577,106340,13863,6430,119211,64166,45303,0,0,29198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,2133,428,392,1207,83,236,4.172,7,69,4.501,61449,140,147,138620,272538,109176,14202,6596,122218,65846,46499,0,0,29948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,2391,388,322,1059,72,193,4.189,6,55,3.968,63045,142,167,142151,279368,111889,14563,6751,125443,67525,47653,0,0,30704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,2412,388,327,1033,67,201,4.187,8,56,4.226,64558,147,163,145598,286088,114596,14907,6893,128487,69180,48773,0,0,31416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,2353,374,359,1074,90,198,4.066,7,59,4.187,66078,150,163,149121,292933,117344,15267,7067,131510,70832,49920,0,0,32206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,2274,385,381,1120,97,201,4.131,8,79,4.706,67715,154,143,152776,300091,120218,15644,7241,134736,72549,51116,0,0,32961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,2325,400,328,1107,79,185,4.299,15,70,4.309,69232,154,146,156257,306866,122908,15998,7414,137839,74264,52271,0,0,33720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,2344,378,348,1090,68,207,4.193,8,77,4.705,70762,154,163,159818,313642,125561,16349,7571,140926,75932,53303,0,0,34463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,2225,404,375,1156,101,203,4.01,7,63,4.332,72379,157,162,163466,320852,128428,16692,7720,144113,77670,54509,0,0,35221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,2393,366,342,1058,70,200,4.278,7,66,4.259,73910,158,165,166776,327418,131096,17002,7864,147132,79291,55613,0,0,35959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,2293,394,359,1113,87,201,4.139,7,67,4.289,75491,162,152,170416,334403,133909,17411,8036,150258,81045,56743,0,0,36692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,2299,385,338,1138,85,207,4.164,6,63,4.15,77036,163,157,173966,341283,136653,17810,8219,153383,82757,57940,0,0,37466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
