t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
380000,453,1,18,40,23,1,2.375,4,9,2.761,800,18,1,1169,55216,465,59,15,684,904,75,53297,56,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,444,4,25,39,24,4,2.214,3,7,2.38,849,20,2,1243,58316,484,61,17,722,952,83,56280,60,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,423,4,33,52,33,4,2.27,4,11,2.858,894,22,2,1310,61262,515,64,18,755,994,85,59124,63,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,429,4,30,49,31,3,2.294,4,9,2.899,941,22,2,1381,64850,549,67,19,796,1047,85,62607,66,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,433,1,23,55,35,1,2.167,3,10,2.879,992,24,1,1456,68467,574,70,20,837,1095,85,66115,69,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,422,1,32,57,39,1,2.225,4,10,2.831,1039,24,1,1517,71568,602,73,21,873,1136,85,69112,69,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,412,3,47,50,38,3,2.366,4,11,2.954,1094,24,1,1589,74990,635,76,22,917,1187,85,72404,71,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,457,0,21,34,27,0,2.037,3,7,2.401,1134,24,3,1650,77924,657,79,22,958,1236,85,75266,75,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,465,1,18,28,21,1,2.045,3,6,2.295,1181,24,3,1713,80752,679,83,22,999,1276,85,78002,76,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,451,2,17,42,27,2,2.034,3,5,2.039,1214,24,3,1768,83231,695,86,22,1025,1302,85,80419,80,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,429,2,38,43,33,2,2.314,4,10,2.928,1263,24,3,1829,85856,711,91,22,1060,1337,85,82946,89,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,446,1,30,35,28,1,2.207,3,10,2.928,1302,24,2,1887,88785,737,95,22,1098,1384,85,85795,95,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,443,2,26,41,28,2,2.233,4,9,2.353,1338,24,1,1947,91253,758,98,22,1128,1419,85,88192,100,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000,455,1,20,36,23,1,2.333,4,9,2.551,1370,24,4,2004,93904,788,103,22,1157,1456,85,90777,103,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,466,2,9,35,16,2,2.389,4,9,2.822,1402,24,2,2055,96382,804,106,22,1190,1496,85,93195,110,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,466,1,13,32,19,1,2.25,3,6,2.204,1432,24,3,2103,98928,820,106,22,1212,1522,85,95673,111,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,454,3,10,45,23,3,2.115,3,6,2.237,1466,24,2,2165,101635,844,106,22,1236,1549,85,98307,113,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,449,2,16,45,28,2,2.033,3,9,2.619,1514,24,3,2228,105066,866,108,22,1273,1590,85,101647,118,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,455,1,21,35,25,1,2.115,4,10,3.013,1554,24,0,2283,108200,886,113,23,1302,1622,85,104705,125,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,432,1,27,52,34,1,2.2,4,11,2.993,1598,24,3,2352,111138,908,115,24,1328,1647,85,107559,127,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,423,2,44,43,39,2,2.098,3,11,3.044,1655,24,1,2408,114412,933,121,24,1368,1694,85,110717,129,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,445,1,24,42,31,1,2.063,3,8,2.774,1697,25,2,2471,117012,964,128,24,1408,1743,85,113235,129,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,440,1,32,39,29,1,2.367,5,10,2.972,1735,25,2,2521,119460,991,133,25,1443,1781,85,115607,136,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,443,3,20,46,26,3,2.241,3,8,2.835,1770,26,1,2583,122370,1019,136,25,1475,1826,85,118423,138,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,442,3,23,44,24,3,2.37,4,7,2.16,1811,27,1,2647,125203,1048,137,27,1509,1863,85,121163,140,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,432,5,30,45,27,5,2.25,3,9,2.955,1862,29,1,2713,128464,1073,142,27,1547,1905,85,124308,141,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,437,4,19,52,25,4,2.31,4,11,3.152,1913,30,0,2803,131756,1099,144,28,1592,1957,85,127482,142,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,427,4,25,56,26,4,2.667,7,15,3.536,1966,31,3,2874,135276,1133,152,30,1633,2005,85,130884,145,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,410,6,38,58,33,6,2.385,4,12,3.169,2015,31,1,2944,138746,1160,157,30,1665,2048,85,134241,147,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,467,0,7,38,20,0,2.25,4,8,2.584,2043,31,4,2996,141578,1181,157,30,1708,2107,85,137009,149,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,450,2,23,37,25,2,2.222,3,9,2.797,2092,32,2,3056,144659,1203,159,30,1748,2152,85,139976,154,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,386,2,64,60,54,2,2.214,4,10,2.815,2149,34,0,3121,148112,1230,161,31,1770,2178,85,143310,159,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
