t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
320000,84,4,2,110,31,4,3.086,5,8,2.693,389,20,38,1585,44298,107,12,2149,468,1028,0,42679,3,0,1484,0,3,5,14,4,0,0,10,0,137,2196,0,0
340000,83,4,3,110,31,4,3.114,5,8,2.696,429,21,27,1712,47579,115,12,2225,511,1112,0,45834,4,0,1598,0,4,3,24,5,9,1,8,2,113,2273,0,0
360000,89,4,0,107,27,4,3.258,5,6,2.377,459,22,37,1815,50879,120,13,2299,551,1180,0,49033,4,0,1707,0,4,4,28,6,9,2,14,2,150,2353,0,0
380000,71,2,0,127,34,2,3.417,5,9,2.714,491,23,38,1934,53959,126,14,2385,584,1247,0,51995,4,0,1826,0,3,2,23,4,14,1,19,3,100,2433,0,0
400000,90,6,1,103,22,6,3.5,5,9,2.896,514,24,39,2022,56725,130,14,2402,626,1317,0,54666,4,0,1914,0,3,1,12,1,0,0,15,0,92,2451,0,0
420000,86,3,0,111,33,3,3.028,5,8,2.445,549,24,37,2132,59748,141,15,2405,658,1387,0,57585,5,0,2019,0,2,0,9,2,0,0,19,0,49,2453,0,0
440000,85,3,2,110,35,3,2.868,4,7,2.475,582,25,31,2226,62844,148,16,2405,692,1445,0,60582,5,0,2106,0,2,0,9,2,5,0,12,2,49,2453,0,0
460000,104,2,2,92,31,2,2.788,3,4,1.806,615,29,39,2317,65956,160,17,2405,732,1514,0,63605,5,0,2204,0,2,0,13,3,4,1,15,1,49,2453,0,0
480000,109,2,0,89,30,2,2.719,4,6,1.897,653,32,39,2417,69134,165,18,2405,774,1578,0,66681,5,0,2304,0,2,0,14,4,5,1,16,2,49,2453,0,0
500000,124,3,1,72,22,3,2.8,4,5,1.774,682,32,36,2505,72353,170,18,2406,815,1640,0,69809,5,0,2387,0,1,0,4,2,3,1,13,1,24,2453,0,0
520000,119,6,2,73,20,6,2.769,4,5,1.977,716,33,38,2602,75348,175,18,2406,848,1702,0,72702,5,0,2484,0,1,0,5,0,0,0,11,0,23,2453,0,0
540000,102,5,2,91,29,4,2.758,4,6,2.14,756,38,35,2707,78454,178,18,2406,884,1753,0,75701,5,0,2584,0,1,0,3,0,0,0,10,0,23,2453,0,0
560000,117,2,2,79,26,2,2.821,4,8,2.389,783,38,39,2791,81385,184,20,2406,922,1813,0,78549,5,0,2670,0,1,0,6,4,3,0,11,1,24,2454,0,0
580000,120,3,3,74,23,3,2.885,4,7,2.324,815,38,39,2888,84287,192,20,2442,963,1874,0,81351,6,0,2764,0,1,2,7,1,0,0,11,0,41,2493,0,0
600000,112,2,1,85,27,2,2.931,4,6,2.156,853,41,39,3007,87238,199,21,2494,1002,1943,0,84187,6,0,2878,0,1,6,7,2,3,1,14,1,52,2547,0,0
620000,87,2,1,110,34,2,3.028,4,7,2.231,883,42,35,3106,90197,211,21,2536,1031,1992,0,87043,6,0,2970,0,1,2,5,2,0,0,20,0,48,2590,0,0
640000,101,2,0,97,30,2,2.969,4,7,1.781,909,43,38,3184,93458,222,22,2590,1064,2051,0,90225,6,0,3051,0,0,1,0,0,0,0,22,0,42,2640,0,0
660000,104,5,0,91,26,5,2.839,3,4,0.991,937,44,38,3263,96812,230,22,2595,1095,2103,0,93495,6,0,3128,0,0,0,0,0,0,0,25,0,0,2643,0,0
680000,121,3,1,75,26,3,2.621,3,5,1.723,972,46,38,3359,99661,239,23,2610,1140,2171,0,96249,6,0,3224,0,0,2,0,0,0,0,13,0,18,2661,0,0
700000,99,8,0,93,26,8,2.647,4,6,1.731,1008,48,34,3461,102830,242,25,2676,1176,2219,0,99314,6,0,3320,0,1,1,8,4,3,0,17,1,57,2728,0,0
720000,85,0,0,115,40,0,2.875,4,5,1.699,1050,49,39,3584,106011,251,26,2711,1218,2276,0,102380,6,0,3447,0,1,1,8,0,3,1,27,1,81,2763,0,0
740000,114,1,0,85,30,1,2.742,4,4,1.767,1074,49,38,3656,109047,264,27,2722,1256,2340,0,105344,6,0,3516,0,1,0,3,1,0,0,16,0,24,2772,0,0
760000,115,3,1,81,24,3,2.926,5,5,1.859,1102,49,37,3739,112090,270,29,2735,1288,2394,0,108302,6,0,3596,0,1,2,4,5,2,0,17,1,39,2787,0,0
780000,98,4,1,97,27,4,2.968,4,5,1.917,1130,51,39,3826,114976,279,30,2771,1315,2441,0,111096,6,0,3683,0,2,1,16,4,2,0,22,1,53,2822,0,0
800000,106,4,0,90,23,4,3.185,4,5,1.984,1165,53,39,3938,117841,287,30,2791,1356,2519,0,113849,6,0,3795,0,3,0,20,3,8,2,20,2,72,2841,0,0
820000,117,3,1,79,25,3,2.857,4,5,2.165,1199,53,35,4037,120869,293,31,2829,1393,2594,0,116777,6,0,3887,0,2,3,18,2,4,1,13,1,90,2882,0,0
840000,96,3,4,97,34,2,2.778,4,7,2.334,1238,55,40,4143,124145,303,33,2869,1428,2645,0,119941,6,0,3993,0,3,1,9,4,2,0,10,1,81,2920,0,0
860000,93,4,0,103,30,4,2.941,4,8,2.565,1272,58,38,4248,127555,307,33,2948,1466,2701,0,123245,6,0,4092,0,3,7,13,3,6,0,14,1,138,3007,0,0
880000,112,5,0,83,25,4,2.862,4,7,2.332,1309,60,38,4352,130869,313,33,3020,1510,2780,0,126456,8,0,4192,0,2,2,12,4,3,0,11,1,103,3077,0,0
900000,89,3,0,108,32,3,3.086,4,7,2.141,1345,64,38,4467,133777,321,35,3071,1545,2835,0,129252,8,0,4306,0,2,4,7,3,2,0,22,1,89,3131,0,0
920000,123,0,2,75,23,0,3.348,4,7,2.392,1366,64,35,4540,136761,328,36,3140,1584,2901,0,132165,8,0,4375,0,3,4,19,3,0,0,9,0,110,3202,0,0
940000,96,5,0,99,25,5,3.167,4,5,1.899,1396,66,38,4639,139691,342,36,3197,1610,2950,0,134993,8,0,4477,0,2,0,16,3,8,1,14,2,44,3255,0,0
960000,115,6,1,78,18,6,3.125,4,5,2.122,1421,66,34,4718,142386,349,36,3197,1648,3013,0,137606,8,0,4548,0,2,0,9,3,6,2,6,1,44,3255,0,0
980000,100,7,2,91,24,7,2.839,4,6,2.319,1453,66,34,4816,145253,361,37,3197,1679,3066,0,140374,8,0,4645,0,2,0,13,5,3,0,8,1,44,3255,0,0
1000000,126,0,0,73,25,0,2.92,4,8,2.757,1485,68,36,4905,148285,370,37,3225,1720,3132,0,143326,8,0,4728,0,2,1,8,2,2,0,8,1,49,3283,0,0
