t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
220000,146,11,1,354,100,22,2.566,5,14,2.56,1698,22,53,4110,139767,376,60,0,1680,1927,0,135713,9,0,0,0,0,0,0,0,0,0,0,0,0,0,25592,25428,0,0,81
240000,140,11,2,359,101,21,2.615,5,15,2.759,1838,23,54,4486,151582,406,70,0,1832,2129,0,147158,10,0,0,0,0,0,0,0,0,0,0,0,0,0,28245,28065,0,0,92
260000,141,14,3,354,99,21,2.692,5,17,2.734,1964,24,50,4852,163615,448,83,0,1985,2334,0,158832,10,0,0,0,0,0,0,0,0,0,0,0,0,0,30745,30554,0,0,102
280000,129,8,9,366,98,20,2.822,5,17,3.157,2089,27,49,5210,175412,486,89,0,2119,2517,0,170288,11,0,0,0,0,0,0,0,0,0,0,0,0,0,33476,33250,0,0,117
300000,138,21,2,351,88,30,2.686,5,18,3.009,2211,30,56,5565,187506,522,98,0,2252,2699,0,182042,11,0,0,0,0,0,0,0,0,0,0,0,0,0,35838,35575,0,0,146
320000,123,17,7,365,101,27,2.617,5,14,2.663,2364,32,48,5984,199605,562,106,0,2403,2886,0,193747,11,0,0,0,0,0,0,0,0,0,0,0,0,0,38159,37843,0,0,181
340000,123,12,0,377,106,25,2.573,4,11,2.504,2497,33,52,6338,211165,596,113,0,2540,3056,0,204972,11,0,0,0,0,0,0,0,0,0,0,0,0,0,40734,40378,0,0,206
360000,132,14,3,363,106,24,2.5,5,11,2.36,2644,35,43,6702,223616,628,119,0,2701,3263,0,217058,13,0,0,0,0,0,0,0,0,0,0,0,0,0,43112,42746,0,0,214
380000,163,9,6,334,106,20,2.444,5,10,1.965,2786,37,49,7051,236967,657,123,0,2853,3456,0,230069,13,0,0,0,0,0,0,0,0,0,0,0,0,0,45493,45096,0,0,234
400000,148,10,4,350,114,20,2.433,5,11,2.046,2916,37,52,7371,249794,689,125,0,2982,3616,0,242579,13,0,0,0,0,0,0,0,0,0,0,0,0,0,47913,47507,0,0,240
420000,149,4,0,359,132,8,2.479,5,11,2.08,3065,38,44,7749,263065,728,128,0,3140,3811,0,255486,13,0,0,0,0,0,0,0,0,0,0,0,0,0,50239,49836,0,0,248
440000,155,5,6,346,122,16,2.326,4,10,2.053,3218,38,53,8123,276499,774,130,0,3294,3999,0,268553,14,0,0,0,0,0,0,0,0,0,0,0,0,0,52844,52389,0,0,273
460000,174,6,3,329,129,12,2.255,4,9,1.791,3382,38,52,8503,290691,813,134,0,3463,4196,0,282378,15,0,0,0,0,0,0,0,0,0,0,0,0,0,55207,54733,0,0,291
480000,147,5,2,358,126,17,2.301,4,8,1.801,3558,38,49,8913,304704,859,139,0,3620,4365,0,295993,15,0,0,0,0,0,0,0,0,0,0,0,0,0,57441,56915,0,0,319
500000,132,7,8,365,127,15,2.479,4,10,2.215,3707,42,51,9282,317483,893,150,0,3773,4542,0,308412,15,0,0,0,0,0,0,0,0,0,0,0,0,0,59753,59209,0,0,337
520000,141,9,0,362,112,16,2.633,4,11,2.66,3852,47,53,9685,330011,931,155,0,3935,4739,0,320550,15,0,0,0,0,0,0,0,0,0,0,0,0,0,62031,61448,0,0,365
540000,143,5,6,358,120,14,2.552,5,12,2.463,4011,48,48,10103,343118,960,160,0,4098,4966,0,333240,15,0,0,0,0,0,0,0,0,0,0,0,0,0,64301,63694,0,0,382
560000,143,7,4,358,115,14,2.62,4,10,2.519,4150,50,53,10485,355645,994,166,0,4252,5157,0,345394,15,0,0,0,0,0,0,0,0,0,0,0,0,0,66580,65952,0,0,400
580000,142,11,5,354,98,21,2.739,4,11,2.757,4276,52,52,10845,367830,1027,171,0,4397,5353,0,357210,16,0,0,0,0,0,0,0,0,0,0,0,0,0,69060,68408,0,0,414
600000,145,16,4,347,104,21,2.656,4,11,2.631,4424,54,46,11243,380561,1063,176,0,4561,5584,0,369542,17,0,0,0,0,0,0,0,0,0,0,0,0,0,71443,70797,0,0,418
620000,156,5,4,347,105,16,2.603,5,13,2.817,4549,55,53,11588,391892,1093,181,0,4697,5785,0,380542,18,0,0,0,0,0,0,0,0,0,0,0,0,0,74210,73543,0,0,424
640000,140,10,4,358,96,23,2.605,5,11,2.696,4675,57,53,11926,404060,1131,187,0,4833,5961,0,392373,18,0,0,0,0,0,0,0,0,0,0,0,0,0,76851,76167,0,0,432
660000,128,14,6,364,111,20,2.634,4,10,2.85,4799,58,53,12272,416003,1173,191,0,4974,6148,0,403964,19,0,0,0,0,0,0,0,0,0,0,0,0,0,79432,78766,0,0,437
680000,122,7,5,378,115,17,2.652,6,13,3.04,4938,60,53,12647,428015,1207,201,0,5115,6340,0,415623,21,0,0,0,0,0,0,0,0,0,0,0,0,0,82225,81518,0,0,455
700000,147,15,9,341,97,23,2.65,7,14,3.025,5061,60,52,12981,439563,1243,209,0,5267,6530,0,426838,21,0,0,0,0,0,0,0,0,0,0,0,0,0,85204,84475,0,0,475
720000,158,8,3,343,101,16,2.667,7,16,3.263,5209,60,53,13393,452029,1273,212,0,5423,6745,0,438905,21,0,0,0,0,0,0,0,0,0,0,0,0,0,87376,86612,0,0,497
740000,140,9,2,361,102,20,2.689,5,15,2.948,5345,62,57,13755,463916,1308,217,0,5555,6925,0,450437,21,0,0,0,0,0,0,0,0,0,0,0,0,0,89991,89194,0,0,518
760000,127,9,4,372,101,21,2.73,5,14,2.845,5494,64,47,14169,476659,1334,223,0,5716,7159,0,462758,21,0,0,0,0,0,0,0,0,0,0,0,0,0,92533,91724,0,0,527
780000,159,7,8,338,100,16,2.733,5,12,2.782,5620,67,51,14525,489100,1380,230,0,5868,7377,0,474847,21,0,0,0,0,0,0,0,0,0,0,0,0,0,95048,94228,0,0,538
800000,135,13,4,360,94,27,2.669,5,11,2.723,5751,69,51,14905,501478,1421,239,0,6009,7583,0,486853,21,0,0,0,0,0,0,0,0,0,0,0,0,0,97728,96890,0,0,546
820000,130,12,11,359,115,19,2.567,6,13,2.415,5901,70,51,15303,512866,1458,245,0,6171,7817,0,497840,21,0,0,0,0,0,0,0,0,0,0,0,0,0,100565,99734,0,0,547
840000,113,15,5,379,102,24,2.698,6,12,2.569,6018,71,52,15635,525091,1483,252,0,6305,7988,0,509743,22,0,0,0,0,0,0,0,0,0,0,0,0,0,103171,102324,0,0,552
860000,118,13,2,379,99,20,2.874,6,12,2.469,6138,72,50,15989,536769,1522,256,0,6447,8193,0,521075,23,0,0,0,0,0,0,0,0,0,0,0,0,0,106073,105215,0,0,559
880000,131,15,6,359,85,23,2.963,6,16,2.929,6241,73,53,16303,547986,1549,262,0,6577,8390,0,531976,23,0,0,0,0,0,0,0,0,0,0,0,0,0,108763,107895,0,0,562
900000,124,13,4,371,94,21,2.974,6,14,2.946,6339,73,52,16608,558072,1576,271,0,6687,8564,0,541772,23,0,0,0,0,0,0,0,0,0,0,0,0,0,111585,110713,0,0,567
920000,138,9,3,362,85,21,2.934,6,13,2.818,6467,74,49,16983,569377,1603,278,0,6830,8797,0,552713,23,0,0,0,0,0,0,0,0,0,0,0,0,0,114689,113797,0,0,571
940000,125,17,2,368,85,27,2.973,6,14,2.945,6571,74,55,17318,579171,1635,282,0,6960,8995,0,562168,23,0,0,0,0,0,0,0,0,0,0,0,0,0,117729,116842,0,0,572
960000,131,14,2,365,98,19,2.863,5,13,2.899,6694,74,52,17689,590186,1658,286,0,7102,9223,0,572819,23,0,0,0,0,0,0,0,0,0,0,0,0,0,120239,119353,0,0,573
980000,144,12,10,346,89,24,2.752,5,14,2.98,6819,74,50,18039,600461,1698,290,0,7250,9443,0,582740,23,0,0,0,0,0,0,0,0,0,0,0,0,0,122902,122003,0,0,574
1000000,139,11,7,355,98,19,2.778,5,13,3.07,6953,74,53,18420,611875,1726,292,0,7405,9659,0,593772,23,0,0,0,0,0,0,0,0,0,0,0,0,0,125393,124499,0,0,577
