t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
460000,206,12,2,292,67,11,3.603,6,27,4.477,1762,28,51,6803,186619,1485,89,0,2121,4449,4,179824,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,224,19,0,269,47,18,3.892,6,31,4.778,1833,28,55,7109,194550,1554,92,0,2229,4674,4,187441,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,192,10,3,307,73,10,3.651,6,29,4.615,1914,29,53,7415,202627,1634,96,0,2319,4851,4,195221,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,203,15,3,291,65,13,3.641,7,31,4.604,1995,31,50,7716,211521,1708,100,0,2420,5069,4,203809,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,222,9,5,276,74,9,3.217,6,27,4.504,2094,32,54,8058,220176,1778,100,0,2539,5310,6,212120,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,200,16,2,294,68,13,3.457,6,26,4.324,2195,34,55,8417,229155,1847,108,0,2661,5533,6,220735,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,226,11,2,273,64,11,3.493,6,22,4.014,2267,37,48,8698,238260,1915,109,0,2754,5740,6,229563,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,202,10,0,300,73,9,3.537,6,24,4.037,2344,38,56,8988,247054,1992,111,0,2839,5920,6,238068,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,232,12,6,262,69,10,3.278,6,24,3.977,2427,38,51,9265,256569,2063,115,0,2949,6123,7,247298,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000,192,14,3,303,75,11,3.384,6,24,4.179,2513,38,48,9578,265528,2138,120,0,3042,6305,9,255941,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,203,16,3,290,65,16,3.259,6,25,4.22,2592,39,46,9863,274441,2212,125,0,3141,6510,15,264566,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,195,14,3,300,72,14,3.372,6,31,4.638,2683,41,59,10159,282849,2281,130,0,3250,6702,27,272670,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,197,12,5,298,70,10,3.5,6,30,4.46,2753,43,51,10426,291609,2346,138,0,3345,6881,30,281163,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,193,19,1,299,62,18,3.55,6,34,4.719,2825,44,52,10684,300353,2432,142,0,3437,7060,44,289638,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,175,17,3,317,75,14,3.449,6,33,4.544,2916,45,54,10981,308529,2501,148,0,3539,7257,64,297500,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,226,14,3,269,66,12,3.321,6,29,4.222,2988,46,60,11219,317543,2570,149,0,3641,7456,81,306265,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,224,11,3,274,74,8,3.317,6,31,4.427,3071,48,52,11500,326374,2632,156,0,3736,7645,92,314813,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,220,13,2,277,69,13,3.256,6,28,4.398,3148,49,48,11764,335789,2706,161,0,3821,7822,92,323965,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,241,15,8,248,65,14,3.101,5,23,4.144,3232,49,51,12023,345514,2782,165,0,3925,8016,99,333419,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,223,14,2,273,74,12,3.093,5,25,4.203,3320,50,55,12304,354753,2853,167,0,4020,8191,112,342373,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,226,11,0,275,76,11,3.023,5,26,4.162,3421,52,56,12617,364185,2916,175,0,4131,8402,124,351491,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,215,13,2,282,69,12,3.309,6,32,4.564,3509,52,54,12898,373931,2985,187,0,4235,8584,134,360955,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,190,14,5,303,81,13,3.138,6,31,4.439,3596,53,47,13187,382997,3065,191,0,4328,8762,139,369728,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,185,20,0,307,70,18,3.239,5,32,4.357,3675,57,55,13459,391860,3137,197,0,4427,8940,147,378310,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,170,17,6,319,73,16,3.438,6,33,4.45,3764,57,53,13763,400803,3197,209,0,4524,9139,147,386956,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,205,15,6,286,69,14,3.289,6,31,4.549,3842,58,53,14033,409706,3252,214,0,4629,9338,148,395595,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,197,8,4,303,84,8,3.217,5,29,4.436,3939,59,50,14363,418687,3315,222,0,4735,9543,150,404256,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,168,20,5,319,81,18,3.131,5,29,4.356,4032,63,55,14671,427857,3389,232,0,4837,9741,157,413104,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
