t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
440000,809,28,135,68,22,18,4.525,5,17,3.216,3313,54,0,2457,14800,6173,846,0,5738,4151,1880,0,0,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,942,24,27,47,0,11,5,5,6,2.049,3420,54,6,2561,15282,6377,868,0,5965,4313,1956,0,0,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,830,19,127,64,33,13,3.978,5,13,2.608,3589,55,1,2682,16032,6694,904,0,6220,4493,2044,0,0,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,966,12,29,32,4,9,4.308,5,9,2.807,3688,55,5,2770,16447,6858,933,0,6443,4629,2106,0,0,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,881,27,75,57,10,17,4.407,5,9,2.26,3803,58,2,2887,16995,7069,961,0,6642,4745,2180,0,0,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,864,26,97,52,15,17,4.438,5,10,1.993,3969,61,1,2994,17669,7331,1009,0,6913,4950,2270,0,0,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,903,20,73,44,13,12,4.32,5,11,2.722,4114,63,3,3118,18313,7594,1054,0,7204,5117,2355,0,0,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,848,33,96,63,13,19,4.438,5,14,2.592,4241,66,3,3225,18932,7858,1095,0,7423,5278,2433,0,0,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,818,35,121,66,14,22,4.556,5,12,2.169,4393,68,0,3337,19612,8133,1129,0,7669,5454,2525,0,0,2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,797,29,144,70,25,19,4.477,5,17,2.833,4592,70,0,3451,20504,8520,1176,0,7992,5709,2644,0,0,2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000,814,37,114,75,15,22,4.541,5,14,2.657,4757,72,0,3575,21241,8823,1230,0,8283,5949,2736,0,0,2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,894,18,77,51,14,14,3.964,5,10,2.615,4889,74,1,3680,21765,9040,1270,0,8530,6115,2804,0,0,2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,952,12,48,28,12,6,4,5,7,2.252,5016,76,4,3775,22256,9241,1298,0,8756,6253,2868,0,0,2528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,897,24,66,53,9,17,4.308,5,13,2.892,5145,77,1,3889,22795,9460,1322,0,8956,6386,2953,0,0,2581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,830,28,117,65,22,15,4.486,5,8,1.578,5266,79,0,3987,23320,9678,1349,0,9157,6495,3015,0,0,2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,837,33,99,71,19,17,4.028,5,17,3.65,5415,81,1,4102,24019,9981,1387,0,9422,6681,3122,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,864,28,88,60,15,18,4.182,5,15,2.923,5573,84,1,4227,24700,10268,1426,0,9700,6867,3212,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,771,38,149,82,18,26,4.659,5,12,2.059,5753,88,1,4348,25516,10619,1468,0,9985,7070,3310,0,0,2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,900,18,80,42,16,12,4.107,5,12,2.966,5916,89,2,4452,26226,10922,1505,0,10304,7294,3385,0,0,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,960,14,39,27,4,11,4.133,5,10,2.873,6070,89,5,4560,26931,11227,1554,0,10601,7513,3483,0,0,3096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,898,22,76,44,13,14,4.037,5,14,2.899,6164,89,1,4657,27327,11388,1582,0,10752,7604,3538,0,0,3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,808,27,133,72,27,18,4.244,5,16,2.981,6353,89,1,4777,28142,11739,1615,0,11028,7795,3647,0,0,3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,815,34,123,68,17,23,4.25,5,15,2.842,6515,93,4,4886,28883,12046,1650,0,11313,8013,3732,0,0,3294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,814,36,106,84,16,20,4.667,5,12,2.169,6659,94,0,5001,29526,12303,1686,0,11567,8181,3829,0,0,3373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,822,26,119,73,26,19,3.711,5,16,3.183,6844,97,3,5111,30326,12628,1737,0,11893,8410,3943,0,0,3459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,837,17,126,60,33,11,3.977,5,15,2.954,7015,100,3,5232,31052,12938,1782,0,12200,8595,4047,0,0,3529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,840,31,95,74,15,19,4.5,5,12,2.257,7197,102,2,5358,31860,13276,1812,0,12522,8793,4169,0,0,3620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,822,29,124,65,22,17,4.41,5,14,2.664,7378,104,3,5471,32653,13632,1839,0,12817,8998,4269,0,0,3717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,885,20,86,49,20,14,3.824,5,14,3.074,7534,105,1,5588,33264,13891,1878,0,13095,9173,4346,0,0,3787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
