t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
500000,119,5,3,385,82,37,2.555,5,14,2.799,2450,25,51,6631,231333,579,120,0,2831,3413,0,224749,12,0,0,0,0,0,0,0,0,0,0,0,0,0,88302,88194
520000,103,11,4,394,69,42,2.649,5,14,2.904,2539,27,53,6873,240597,605,126,0,2942,3533,0,233767,12,0,0,0,0,0,0,0,0,0,0,0,0,0,92154,92039
540000,130,11,0,371,56,42,2.745,6,13,2.847,2620,27,55,7093,249065,621,128,0,3055,3660,0,242020,13,0,0,0,0,0,0,0,0,0,0,0,0,0,95710,95589
560000,95,9,2,406,71,46,2.598,6,12,2.671,2734,27,50,7374,258645,649,131,0,3167,3796,0,251321,14,0,0,0,0,0,0,0,0,0,0,0,0,0,99535,99414
580000,122,11,2,377,58,46,2.673,6,13,2.941,2814,28,57,7579,267284,670,137,0,3280,3913,0,259757,14,0,0,0,0,0,0,0,0,0,0,0,0,0,103188,103062
600000,112,7,1,392,82,35,2.59,6,15,2.721,2905,28,55,7811,276742,685,142,0,3379,4032,0,268990,14,0,0,0,0,0,0,0,0,0,0,0,0,0,106717,106607
620000,123,8,0,381,77,36,2.637,6,16,2.839,2996,29,56,8061,286335,703,148,0,3501,4171,0,278338,14,0,0,0,0,0,0,0,0,0,0,0,0,0,110223,110117
640000,127,14,2,369,66,41,2.729,6,16,2.937,3106,30,49,8364,296440,744,154,0,3639,4346,0,288136,14,0,0,0,0,0,0,0,0,0,0,0,0,0,114190,114084
660000,126,13,5,368,72,40,2.616,6,14,2.748,3203,31,53,8617,305861,766,160,0,3753,4487,0,297308,15,0,0,0,0,0,0,0,0,0,0,0,0,0,117627,117517
680000,107,12,3,390,77,43,2.533,6,13,2.403,3326,31,55,8929,316548,796,164,0,3880,4643,0,307686,15,0,0,0,0,0,0,0,0,0,0,0,0,0,121054,120938
700000,135,7,4,366,82,36,2.5,6,9,2.245,3420,32,50,9159,326111,821,170,0,3994,4784,0,317024,15,0,0,0,0,0,0,0,0,0,0,0,0,0,124944,124831
720000,104,2,0,406,80,39,2.613,6,10,2.355,3529,33,55,9437,335557,845,175,0,4105,4912,0,326200,15,0,0,0,0,0,0,0,0,0,0,0,0,0,128504,128372
740000,106,5,1,400,80,39,2.555,6,12,2.345,3611,33,54,9652,344153,866,178,0,4206,5032,0,334580,15,0,0,0,0,0,0,0,0,0,0,0,0,0,132125,131995
760000,115,3,0,394,65,43,2.611,6,14,2.617,3698,34,58,9868,353002,883,182,0,4315,5144,0,343220,16,0,0,0,0,0,0,0,0,0,0,0,0,0,135811,135665
780000,116,9,4,383,78,36,2.632,6,11,2.405,3787,35,53,10100,361849,905,189,0,4425,5276,0,351831,16,0,0,0,0,0,0,0,0,0,0,0,0,0,139202,139081
800000,105,6,3,398,77,40,2.615,6,13,2.323,3873,37,58,10326,370787,928,192,0,4525,5386,0,360545,16,0,0,0,0,0,0,0,0,0,0,0,0,0,142830,142693
820000,111,5,2,394,81,38,2.571,6,15,2.182,3957,40,59,10538,379136,954,200,0,4626,5497,0,368693,16,0,0,0,0,0,0,0,0,0,0,0,0,0,146555,146415
840000,112,7,3,390,72,43,2.6,6,15,2.412,4055,41,50,10772,387959,977,202,0,4740,5615,0,377283,17,0,0,0,0,0,0,0,0,0,0,0,0,0,150250,150104
860000,111,8,2,391,69,41,2.709,6,14,2.287,4146,42,56,11013,396795,999,208,0,4853,5749,0,385874,17,0,0,0,0,0,0,0,0,0,0,0,0,0,153605,153465
880000,106,15,3,388,71,41,2.723,6,14,2.467,4230,43,53,11231,405479,1022,214,0,4954,5866,0,394339,18,0,0,0,0,0,0,0,0,0,0,0,0,0,157351,157218
900000,105,10,4,393,69,41,2.709,6,17,2.699,4318,45,54,11468,413973,1042,219,0,5065,5985,0,402599,18,0,0,0,0,0,0,0,0,0,0,0,0,0,161139,160996
920000,103,11,7,391,57,42,2.919,6,16,2.936,4394,46,57,11696,421904,1062,226,0,5173,6108,0,410301,18,0,0,0,0,0,0,0,0,0,0,0,0,0,165046,164893
940000,134,9,5,364,60,38,2.796,6,14,2.679,4474,46,56,11912,430310,1087,229,0,5287,6235,0,418495,18,0,0,0,0,0,0,0,0,0,0,0,0,0,168460,168312
960000,119,11,2,380,69,39,2.713,6,15,2.402,4567,47,57,12154,439890,1112,231,0,5390,6356,0,427839,19,0,0,0,0,0,0,0,0,0,0,0,0,0,171916,171771
980000,107,12,8,385,84,34,2.661,6,16,2.185,4659,49,55,12395,449509,1131,234,0,5505,6478,0,437210,19,0,0,0,0,0,0,0,0,0,0,0,0,0,175623,175489
1000000,138,10,3,361,75,31,2.745,6,13,2.342,4750,49,59,12628,458630,1147,240,0,5625,6611,0,446111,19,0,0,0,0,0,0,0,0,0,0,0,0,0,180152,180016
