t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand
1060000,134,14,187,177,107,13,2.95,7,16,2.97,6308,53,0,14010,628698,1541,487,0,7424,13869,2396,607357,34,0,0,0,0,0,0,0,0,0,0,0
1080000,116,19,163,214,103,19,2.951,6,13,2.901,6419,54,0,14167,639301,1570,500,0,7551,14072,2436,617621,35,0,0,0,0,0,0,0,0,0,0,0
1100000,139,13,160,200,101,12,3.027,7,14,2.809,6547,54,0,14327,650133,1592,507,0,7698,14346,2480,628060,35,0,0,0,0,0,0,0,0,0,0,0
1120000,139,19,158,196,96,19,2.887,6,11,2.602,6679,55,0,14487,661615,1623,513,0,7848,14603,2524,639136,35,0,0,0,0,0,0,0,0,0,0,0
1140000,128,14,176,194,105,13,3.051,7,13,2.73,6792,55,0,14635,672267,1649,524,0,7970,14832,2555,649431,35,0,0,0,0,0,0,0,0,0,0,0
1160000,111,20,156,225,101,17,3.059,7,15,2.929,6900,56,0,14812,683674,1677,539,0,8100,15054,2604,660487,37,0,0,0,0,0,0,0,0,0,0,0
1180000,87,24,171,230,94,21,3.2,7,16,3.06,7002,56,0,14956,694380,1699,547,0,8216,15256,2630,670857,37,0,0,0,0,0,0,0,0,0,0,0
1200000,83,13,154,262,111,11,3.311,7,16,3.169,7112,57,1,15135,704721,1721,549,0,8339,15470,2667,680859,38,0,0,0,0,0,0,0,0,0,0,0
1220000,166,15,147,184,88,13,3.129,6,14,3.032,7205,58,0,15256,715070,1744,557,0,8476,15741,2691,690887,38,0,0,0,0,0,0,0,0,0,0,0
1240000,160,18,159,175,93,17,2.909,6,14,2.953,7321,59,0,15390,726357,1775,571,0,8601,15965,2710,701828,38,0,0,0,0,0,0,0,0,0,0,0
1260000,127,16,159,210,103,15,2.941,5,15,3.127,7441,59,1,15533,737024,1804,584,0,8731,16158,2741,712147,38,0,0,0,0,0,0,0,0,0,0,0
1280000,138,17,186,171,93,17,3.082,6,16,3.288,7561,60,0,15691,746997,1839,597,0,8877,16399,2761,721754,38,0,0,0,0,0,0,0,0,0,0,0
1300000,132,17,147,216,91,15,3.236,5,18,3.324,7659,61,0,15880,756611,1873,618,0,8993,16608,2818,731054,39,0,0,0,0,0,0,0,0,0,0,0
1320000,93,23,155,241,94,21,3.226,6,20,3.257,7775,61,0,16059,767558,1907,625,0,9131,16842,2863,741597,41,0,0,0,0,0,0,0,0,0,0,0
1340000,142,15,164,191,88,15,3.272,6,17,3.232,7883,62,0,16208,777220,1924,635,0,9273,17121,2904,750896,42,0,0,0,0,0,0,0,0,0,0,0
1360000,123,20,157,212,92,18,3.1,5,15,3.093,7995,63,1,16357,787341,1942,650,0,9408,17356,2959,760643,44,0,0,0,0,0,0,0,0,0,0,0
1380000,116,22,192,182,86,20,3.274,6,15,3.206,8114,63,0,16502,796981,1967,662,0,9554,17619,2999,769872,44,0,0,0,0,0,0,0,0,0,0,0
1400000,120,20,186,186,87,18,3.276,6,16,3.271,8226,64,0,16649,806399,1996,673,0,9694,17863,3045,778918,44,0,0,0,0,0,0,0,0,0,0,0
1420000,140,22,169,181,82,19,3.198,6,14,3.044,8327,64,0,16790,816125,2017,682,0,9826,18099,3083,788302,45,0,0,0,0,0,0,0,0,0,0,0
1440000,134,24,145,209,83,21,3.24,6,14,2.962,8436,65,0,16962,825913,2038,693,0,9956,18322,3134,797741,48,0,0,0,0,0,0,0,0,0,0,0
1460000,119,25,150,218,76,23,3.434,7,19,3.028,8543,66,0,17124,835733,2069,714,0,10085,18562,3193,807195,49,0,0,0,0,0,0,0,0,0,0,0
1480000,127,22,167,196,81,20,3.267,7,16,3.109,8658,67,0,17263,845930,2096,719,0,10220,18818,3240,817010,49,0,0,0,0,0,0,0,0,0,0,0
1500000,132,15,187,178,102,15,3.009,6,14,2.928,8784,68,0,17400,855457,2129,725,0,10354,19050,3269,826180,49,0,0,0,0,0,0,0,0,0,0,0
