t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
360000,410,2,31,69,43,2,2.178,4,11,2.827,1168,22,0,1986,85733,656,80,23,988,1305,66,82899,61,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,401,2,38,71,43,2,2.356,5,12,2.804,1233,24,1,2090,90509,690,83,26,1040,1357,66,87538,66,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,391,3,31,87,43,3,2.478,6,12,3.08,1297,24,6,2208,95281,713,90,27,1095,1421,67,92150,66,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,406,3,17,86,40,3,2.326,5,12,2.693,1371,25,2,2329,100697,761,93,29,1163,1517,69,97398,69,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,391,4,39,78,43,3,2.522,5,13,3.296,1444,27,3,2439,105764,791,100,30,1229,1595,69,102298,75,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,357,4,57,94,54,4,2.534,7,17,3.576,1525,28,2,2563,111305,824,105,31,1294,1672,69,107630,77,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,408,2,19,83,41,2,2.349,5,15,3.494,1586,28,3,2686,116253,868,112,34,1362,1760,69,112431,78,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,406,5,29,72,36,5,2.366,3,13,3.368,1643,28,1,2789,120867,902,116,36,1412,1836,69,116886,80,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,412,2,34,64,42,2,2.227,4,12,3.237,1715,29,2,2913,125839,935,123,36,1465,1906,69,121698,82,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,402,5,31,74,41,5,2.217,3,9,2.809,1779,30,6,3024,130367,971,125,37,1518,1965,69,126079,85,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,391,2,31,88,52,2,2.185,3,13,3.311,1844,32,1,3138,135585,1009,133,38,1562,2018,69,131163,87,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,448,2,14,48,26,2,2.214,4,12,3.173,1897,34,2,3230,140249,1046,140,39,1630,2099,69,135714,92,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,433,1,21,57,34,1,2.229,5,11,2.927,1954,37,6,3328,143853,1069,144,40,1673,2148,69,139205,97,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,416,3,33,60,40,3,2.14,3,10,2.731,2021,39,2,3443,148332,1111,149,40,1726,2214,69,143537,101,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000,427,1,21,63,40,1,2.049,3,9,2.574,2080,39,3,3537,152468,1150,151,40,1778,2268,69,147558,104,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,421,1,18,72,40,1,2.195,4,11,2.802,2135,39,1,3639,156568,1181,158,41,1822,2317,69,151538,105,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,407,3,34,68,42,3,2.244,4,11,2.973,2200,39,3,3747,160783,1210,162,41,1876,2379,69,155607,109,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,427,4,15,66,29,3,2.531,4,12,3.149,2251,41,6,3851,165267,1253,165,43,1930,2441,69,159974,109,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,394,2,24,92,48,2,2.32,4,14,3.484,2322,42,0,3970,169990,1284,168,45,1978,2494,69,164536,112,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,399,3,31,79,48,3,2.157,4,11,2.845,2388,43,2,4082,174794,1318,171,47,2029,2558,69,169198,115,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,393,3,40,76,53,3,2.071,3,9,2.717,2467,43,2,4202,180213,1364,177,51,2086,2626,69,174450,117,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,426,1,27,58,41,1,2.024,3,8,2.487,2535,43,0,4298,185046,1410,185,52,2144,2688,69,179152,119,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,399,5,24,84,46,5,2.118,3,12,2.754,2607,45,2,4416,189953,1437,191,52,2188,2736,69,183913,121,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,410,3,28,71,42,3,2.2,3,11,2.875,2680,46,6,4535,194689,1479,196,54,2257,2808,69,188496,124,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,444,2,19,47,30,2,2.063,3,9,2.167,2738,47,5,4621,198345,1508,198,54,2306,2860,69,192041,127,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,439,2,16,55,33,2,2.029,3,5,1.898,2794,49,2,4709,201959,1530,198,55,2346,2903,69,195542,130,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,434,3,20,54,33,3,2.056,3,7,2.263,2845,50,2,4794,205927,1552,204,55,2385,2946,69,199411,130,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,412,4,22,74,40,4,2.182,3,10,2.337,2911,52,5,4904,210590,1600,208,56,2433,3000,69,203939,133,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,440,2,17,53,30,2,2.188,5,9,2.494,2966,52,6,4994,214873,1634,210,58,2485,3066,69,208105,136,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,430,2,25,55,35,2,2.162,3,7,2.307,3031,54,4,5090,219015,1660,217,58,2538,3128,69,212115,141,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,407,1,32,72,45,1,2.239,4,12,2.751,3097,56,6,5200,223308,1706,223,58,2583,3185,69,216265,144,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,382,3,32,95,53,3,2.214,4,11,2.67,3160,57,2,5308,228475,1754,226,59,2627,3234,69,221292,149,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,385,3,37,87,48,3,2.392,4,12,3.047,3226,58,1,5419,233685,1793,229,59,2686,3304,69,226351,153,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
