t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand
320000,105,17,3,387,102,16,3.186,5,12,2.649,1697,28,52,6423,193067,449,46,0,2001,4077,0,186569,7,0,0,0,0,0,0,0,0,0,0,0
340000,104,19,7,382,98,18,3.155,5,11,2.579,1826,30,48,6846,207245,479,49,0,2152,4355,0,200320,8,0,0,0,0,0,0,0,0,0,0,0
360000,140,18,10,344,88,18,3.189,6,10,2.76,1957,33,49,7261,220727,503,54,0,2310,4655,0,213382,8,0,0,0,0,0,0,0,0,0,0,0
380000,114,21,5,372,88,19,3.318,6,13,3.067,2066,34,46,7645,233930,540,56,0,2442,4882,0,226199,8,0,0,0,0,0,0,0,0,0,0,0
400000,92,19,7,394,92,18,3.445,6,15,2.991,2191,34,49,8089,246595,572,58,0,2584,5160,0,238420,9,0,0,0,0,0,0,0,0,0,0,0
420000,86,13,5,408,107,12,3.345,6,13,2.828,2300,34,51,8464,259835,603,61,0,2713,5393,0,251288,9,0,0,0,0,0,0,0,0,0,0,0
440000,108,13,2,389,100,12,3.33,6,15,2.86,2408,34,50,8841,272286,628,63,0,2846,5660,0,263362,9,0,0,0,0,0,0,0,0,0,0,0
460000,119,21,6,366,87,19,3.302,6,14,2.98,2526,34,49,9254,285679,674,66,0,2999,5949,0,276319,9,0,0,0,0,0,0,0,0,0,0,0
480000,98,11,3,400,112,10,3.246,6,12,2.788,2643,36,51,9641,297350,701,67,0,3116,6185,0,287617,9,0,0,0,0,0,0,0,0,0,0,0
500000,119,18,5,370,95,18,3.168,5,9,2.645,2767,37,50,10071,310416,732,72,0,3272,6489,0,300243,9,0,0,0,0,0,0,0,0,0,0,0
520000,118,19,7,368,96,19,3.139,5,8,2.595,2900,38,49,10484,324678,772,73,0,3423,6752,0,314085,10,0,0,0,0,0,0,0,0,0,0,0
540000,104,10,2,396,120,10,3,5,11,2.768,3030,41,51,10884,339411,813,76,0,3553,6992,0,328434,11,0,0,0,0,0,0,0,0,0,0,0
560000,121,15,2,374,114,13,2.882,5,11,2.605,3168,42,53,11288,354891,854,78,0,3708,7266,0,343496,11,0,0,0,0,0,0,0,0,0,0,0
580000,111,15,4,382,115,14,2.884,5,9,2.626,3296,44,53,11672,368425,895,79,0,3854,7495,0,356638,11,0,0,0,0,0,0,0,0,0,0,0
600000,125,5,3,379,129,5,2.836,5,8,2.576,3433,44,55,12066,383884,932,82,0,4001,7749,0,371707,11,0,0,0,0,0,0,0,0,0,0,0
620000,110,13,3,386,111,13,3.081,5,11,2.789,3567,45,51,12488,398487,962,91,0,4157,8011,0,385885,11,0,0,0,0,0,0,0,0,0,0,0
640000,100,11,3,398,117,11,3.031,5,11,2.508,3699,47,48,12903,412248,992,99,0,4304,8270,0,399235,11,0,0,0,0,0,0,0,0,0,0,0
660000,120,14,6,372,108,14,3.008,5,11,2.717,3847,50,47,13349,427348,1032,106,0,4473,8574,0,413885,11,0,0,0,0,0,0,0,0,0,0,0
680000,87,15,1,409,113,15,3.102,5,13,2.655,3947,51,53,13682,439712,1060,108,0,4580,8765,0,425918,11,0,0,0,0,0,0,0,0,0,0,0
700000,107,23,1,381,102,19,3.033,5,10,2.635,4076,52,52,14091,453981,1094,108,0,4738,9048,0,439764,11,0,0,0,0,0,0,0,0,0,0,0
720000,102,18,6,386,105,18,3.024,5,9,2.601,4213,54,50,14518,468102,1119,110,0,4891,9322,0,453454,12,0,0,0,0,0,0,0,0,0,0,0
740000,113,16,0,383,102,16,3.136,6,9,2.668,4346,54,49,14962,482319,1164,113,0,5048,9612,0,467231,12,0,0,0,0,0,0,0,0,0,0,0
760000,95,18,3,396,101,18,3.202,5,12,2.873,4479,54,49,15392,496125,1187,115,0,5197,9885,0,480592,12,0,0,0,0,0,0,0,0,0,0,0
780000,137,19,3,353,92,18,3.055,5,10,2.692,4587,54,49,15725,510298,1211,117,0,5330,10135,0,494422,12,0,0,0,0,0,0,0,0,0,0,0
800000,113,8,8,383,108,8,3.267,6,10,2.777,4717,56,46,16172,524088,1255,122,0,5470,10405,0,507771,13,0,0,0,0,0,0,0,0,0,0,0
