t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
700000,126,387,154,1173,13,33,12.087,44,44,5.437,16646,107,23,55793,124285,22702,3646,4330,48634,51557,21777,0,0,11292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,111,378,145,1206,14,28,12.119,45,40,5.297,16851,109,25,57071,126541,23035,3683,4446,49458,52642,22140,0,0,11545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,135,366,155,1184,16,26,12.571,50,40,5.297,17066,109,24,58328,128732,23379,3730,4549,50246,53686,22472,0,0,11820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,147,385,136,1172,10,23,13.636,56,32,4.984,17303,110,30,59719,131236,23749,3778,4655,51135,54899,22838,0,0,12086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,211,338,246,1045,14,32,10.674,56,42,5.333,17595,115,9,61313,134368,24161,3838,4779,52280,56415,23267,0,0,12398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,158,367,134,1181,10,31,13.951,60,41,5.358,17936,119,23,63009,137742,24567,3915,4924,53494,58034,23768,0,0,12724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,158,375,195,1111,11,24,13.257,69,34,5.072,18229,123,18,64570,140860,24954,3999,5056,54632,59601,24176,0,0,13027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,153,369,165,1153,21,18,9.282,77,33,4.885,18447,124,21,65945,143203,25288,4044,5149,55470,60762,24459,0,0,13290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,153,372,194,1121,13,24,11.649,56,36,5.155,18693,126,25,67462,145956,25641,4107,5252,56460,62118,24784,0,0,13574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,157,345,202,1136,15,31,12,35,42,5.317,19011,130,16,69187,149097,26024,4178,5379,57634,63615,25134,0,0,13860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,140,333,220,1147,16,44,13.017,42,55,5.707,19366,134,22,70882,152566,26505,4242,5536,58842,65306,25644,0,0,14181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,144,361,232,1103,16,39,12,55,53,5.709,19738,136,14,72637,156143,26980,4306,5687,60141,67043,26082,0,0,14494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,117,357,167,1199,15,43,10.793,48,54,5.707,20156,141,22,74490,160227,27545,4373,5856,61583,69052,26634,0,0,14828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,100,365,202,1173,16,37,11.358,63,50,5.615,20507,142,14,76118,163434,28047,4423,6005,62715,70546,27083,0,0,15152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,91,386,162,1201,14,43,10.719,63,52,5.631,20758,143,26,77612,166090,28462,4471,6115,63655,71839,27419,0,0,15423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,93,364,159,1224,9,34,11.907,63,41,5.333,21043,144,19,79194,168998,28900,4502,6234,64676,73213,27805,0,0,15723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
