t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
220000,200,12,6,294,51,15,3.955,6,26,4.208,626,16,53,2767,66832,574,44,0,759,1743,0,64059,8,0,0,0,0,0,0,0,0,0,0,0,0,0,18185,18161,0,0,9
240000,242,9,1,260,49,11,4.083,7,23,4.009,676,17,53,2983,73455,623,47,0,831,1924,0,70474,8,0,0,0,0,0,0,0,0,0,0,0,0,0,19979,19963,0,0,9
260000,224,14,4,270,47,16,3.825,7,27,4.318,743,19,54,3253,80150,682,51,0,912,2102,0,76901,11,0,0,0,0,0,0,0,0,0,0,0,0,0,21698,21679,0,0,9
280000,219,14,4,275,53,16,3.565,7,30,4.52,807,20,51,3501,86731,755,58,0,987,2272,0,83239,11,0,0,0,0,0,0,0,0,0,0,0,0,0,23376,23358,0,0,9
300000,226,17,2,267,44,18,3.694,8,27,4.218,863,20,55,3730,93636,816,65,0,1066,2434,0,89918,13,0,0,0,0,0,0,0,0,0,0,0,0,0,24747,24728,0,0,9
320000,220,12,1,279,58,13,3.521,8,33,4.824,934,20,52,4002,100698,883,75,0,1156,2604,0,96719,13,0,0,0,0,0,0,0,0,0,0,0,0,0,26447,26428,0,0,10
340000,242,12,1,257,49,13,3.613,7,28,4.635,993,21,53,4241,107664,956,79,0,1244,2775,0,103448,13,0,0,0,0,0,0,0,0,0,0,0,0,0,27581,27564,0,0,10
360000,238,18,2,254,40,18,3.879,8,29,4.64,1052,22,52,4495,114288,1013,83,0,1321,2952,0,109811,13,0,0,0,0,0,0,0,0,0,0,0,0,0,29198,29182,0,0,14
380000,194,18,4,296,52,16,3.926,7,31,4.72,1115,22,56,4754,120562,1086,86,0,1390,3101,0,115828,15,0,0,0,0,0,0,0,0,0,0,0,0,0,30512,30494,0,0,14
400000,216,13,2,281,58,13,3.606,8,33,4.822,1177,23,49,4991,126858,1158,88,0,1479,3264,0,121894,15,0,0,0,0,0,0,0,0,0,0,0,0,0,31834,31816,0,0,14
420000,223,12,0,277,58,11,3.667,7,33,4.83,1250,24,55,5262,134098,1222,93,0,1577,3444,0,128866,16,0,0,0,0,0,0,0,0,0,0,0,0,0,33097,33076,0,0,14
440000,234,10,2,266,51,13,3.688,8,35,4.922,1314,25,57,5497,140829,1300,97,0,1661,3611,0,135361,16,0,0,0,0,0,0,0,0,0,0,0,0,0,34395,34365,0,0,14
460000,210,14,2,286,55,13,3.941,8,36,4.783,1369,26,58,5730,147730,1353,102,0,1726,3761,0,142027,16,0,0,0,0,0,0,0,0,0,0,0,0,0,35988,35970,0,0,14
480000,205,18,6,283,50,18,3.721,8,36,4.87,1419,28,57,5953,154538,1426,104,0,1800,3913,0,148606,16,0,0,0,0,0,0,0,0,0,0,0,0,0,36955,36933,0,0,14
500000,167,20,2,323,57,20,3.766,9,37,4.902,1479,30,53,6228,160828,1490,107,0,1883,4065,0,154623,16,0,0,0,0,0,0,0,0,0,0,0,0,0,38021,37997,0,0,14
520000,202,11,2,297,64,12,3.618,9,38,4.934,1547,31,56,6495,167644,1554,111,0,1978,4261,0,161181,16,0,0,0,0,0,0,0,0,0,0,0,0,0,38996,38973,0,0,14
540000,193,17,2,300,58,16,3.581,9,37,4.964,1606,32,57,6736,174616,1611,116,0,2062,4414,0,167909,16,0,0,0,0,0,0,0,0,0,0,0,0,0,40186,40163,0,0,14
560000,234,5,6,267,62,7,3.696,9,36,4.924,1669,32,55,6974,181792,1678,120,0,2147,4597,0,174861,18,0,0,0,0,0,0,0,0,0,0,0,0,0,41590,41567,0,0,14
580000,214,13,4,281,51,17,3.706,9,32,4.756,1720,33,58,7194,189207,1734,125,0,2214,4737,0,182057,20,0,0,0,0,0,0,0,0,0,0,0,0,0,42765,42739,0,0,14
600000,240,12,4,256,53,13,3.636,6,27,4.465,1792,34,52,7454,196346,1792,133,0,2301,4939,0,188945,23,0,0,0,0,0,0,0,0,0,0,0,0,0,43654,43631,0,0,14
620000,212,17,0,283,58,16,3.473,6,32,4.737,1869,36,56,7754,203794,1852,142,0,2391,5121,0,196101,24,0,0,0,0,0,0,0,0,0,0,0,0,0,44497,44476,0,0,14
640000,187,10,7,308,66,11,3.844,6,29,4.547,1940,36,52,8034,210341,1912,150,0,2478,5289,0,202376,24,0,0,0,0,0,0,0,0,0,0,0,0,0,45422,45400,0,0,14
660000,227,7,3,275,70,7,3.519,7,36,4.828,2014,38,56,8289,217177,1984,155,0,2582,5476,0,208966,25,0,0,0,0,0,0,0,0,0,0,0,0,0,46396,46373,0,0,14
680000,226,19,4,263,47,19,3.621,7,30,4.458,2077,38,54,8530,223888,2053,161,0,2668,5641,0,215425,25,0,0,0,0,0,0,0,0,0,0,0,0,0,47443,47419,0,0,14
700000,220,13,5,274,67,13,3.288,6,31,4.586,2151,38,57,8778,230996,2125,165,0,2749,5798,0,222292,25,0,0,0,0,0,0,0,0,0,0,0,0,0,48286,48267,0,0,14
720000,215,9,3,285,64,12,3.553,6,27,4.348,2216,40,52,9021,237790,2174,172,0,2830,5949,0,228858,26,0,0,0,0,0,0,0,0,0,0,0,0,0,49143,49118,0,0,14
740000,231,8,2,271,55,14,3.507,6,27,4.376,2291,43,56,9283,244399,2246,177,0,2925,6130,0,235208,27,0,0,0,0,0,0,0,0,0,0,0,0,0,50174,50142,0,0,14
760000,224,14,0,274,59,18,3.208,5,28,4.475,2377,45,50,9580,252094,2300,183,0,3029,6319,0,242604,27,0,0,0,0,0,0,0,0,0,0,0,0,0,50934,50907,0,0,14
780000,232,11,6,263,69,13,3.049,6,32,4.536,2458,46,58,9841,259728,2372,191,0,3135,6492,0,249977,28,0,0,0,0,0,0,0,0,0,0,0,0,0,52079,52054,0,0,14
800000,246,6,2,258,74,7,3.062,6,27,4.261,2542,47,52,10102,267586,2450,195,0,3230,6659,0,257586,29,0,0,0,0,0,0,0,0,0,0,0,0,0,53082,53059,0,0,14
820000,217,10,0,285,67,12,3.342,6,24,4.199,2623,49,54,10378,275585,2516,199,0,3319,6818,0,265312,30,0,0,0,0,0,0,0,0,0,0,0,0,0,54039,54010,0,0,14
840000,256,9,4,243,59,10,3.362,5,26,4.441,2692,51,52,10617,282958,2581,205,0,3415,7004,0,272445,30,0,0,0,0,0,0,0,0,0,0,0,0,0,55030,55005,0,0,14
860000,227,14,1,270,49,18,3.448,6,31,4.629,2766,52,51,10897,290001,2652,209,0,3505,7168,0,279207,31,0,0,0,0,0,0,0,0,0,0,0,0,0,56023,55989,0,0,14
880000,208,11,1,292,60,14,3.608,6,27,4.304,2841,52,52,11176,296784,2702,214,0,3597,7334,0,285718,32,0,0,0,0,0,0,0,0,0,0,0,0,0,57171,57143,0,0,14
900000,223,13,5,271,56,12,3.765,6,25,4.328,2899,52,50,11407,303269,2764,218,0,3678,7504,0,291971,33,0,0,0,0,0,0,0,0,0,0,0,0,0,58223,58203,0,0,14
920000,213,14,3,282,52,17,3.551,6,25,4.275,2977,52,51,11701,310501,2834,221,0,3762,7705,0,298912,35,0,0,0,0,0,0,0,0,0,0,0,0,0,59408,59376,0,0,14
940000,188,20,6,298,54,19,3.658,7,28,4.484,3035,52,49,11944,317250,2889,226,0,3837,7856,0,305413,35,0,0,0,0,0,0,0,0,0,0,0,0,0,60600,60570,0,0,14
960000,180,24,3,305,48,21,3.87,8,33,4.798,3095,52,53,12211,323783,2948,232,0,3928,8024,0,311684,35,0,0,0,0,0,0,0,0,0,0,0,0,0,61681,61653,0,0,14
980000,201,15,5,291,52,16,3.926,8,38,4.966,3157,52,51,12476,330877,3001,237,0,4019,8215,0,318524,36,0,0,0,0,0,0,0,0,0,0,0,0,0,62791,62765,0,0,14
1000000,190,9,8,305,53,14,4.015,8,32,4.757,3221,52,50,12743,337816,3093,243,0,4103,8385,0,325200,36,0,0,0,0,0,0,0,0,0,0,0,0,0,63952,63912,0,0,14
