t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
580000,200,16,5,291,42,18,4.267,8,31,4.694,1668,39,52,7349,183747,1607,111,0,2254,4844,0,176433,13,0,0,0,0,0,0,0,0,0,0,0,0,0,44326,44307,0,0,4
600000,194,15,0,303,49,17,4.03,8,34,4.927,1734,42,53,7657,189804,1660,115,0,2341,5055,0,182188,14,0,0,0,0,0,0,0,0,0,0,0,0,0,45720,45704,0,0,4
620000,186,16,1,308,47,16,4.143,8,32,4.8,1783,42,57,7880,196314,1727,121,0,2403,5213,0,188476,14,0,0,0,0,0,0,0,0,0,0,0,0,0,47096,47075,0,0,4
640000,231,15,5,261,44,16,3.95,8,35,4.888,1841,43,53,8115,203152,1788,123,0,2485,5415,0,195075,15,0,0,0,0,0,0,0,0,0,0,0,0,0,48814,48794,0,0,4
660000,221,12,4,275,52,14,3.833,8,33,4.696,1916,43,52,8414,209736,1851,128,0,2579,5606,0,201367,17,0,0,0,0,0,0,0,0,0,0,0,0,0,50803,50788,0,0,4
680000,198,16,11,287,51,14,4.062,8,36,4.913,1973,44,52,8666,216502,1906,135,0,2659,5768,0,207875,18,0,0,0,0,0,0,0,0,0,0,0,0,0,52696,52679,0,0,4
700000,181,16,4,311,59,17,3.632,8,32,4.668,2034,45,57,8929,223674,1976,140,0,2731,5936,0,214799,20,0,0,0,0,0,0,0,0,0,0,0,0,0,54200,54178,0,0,4
720000,228,14,1,269,47,20,3.448,6,34,4.747,2104,47,54,9198,230305,2037,151,0,2831,6147,0,221180,22,0,0,0,0,0,0,0,0,0,0,0,0,0,56304,56275,0,0,4
740000,216,10,2,284,68,14,3.195,6,36,4.734,2178,47,55,9445,237537,2103,156,0,2921,6290,0,228174,23,0,0,0,0,0,0,0,0,0,0,0,0,0,57720,57697,0,0,4
760000,240,9,5,258,60,13,3.301,6,32,4.77,2242,48,58,9674,245203,2188,164,0,3017,6451,0,235615,25,0,0,0,0,0,0,0,0,0,0,0,0,0,58863,58841,0,0,4
780000,218,13,3,278,66,14,3.237,6,35,4.771,2315,48,53,9928,252692,2246,173,0,3105,6600,0,242859,28,0,0,0,0,0,0,0,0,0,0,0,0,0,60018,59999,0,0,4
800000,236,7,8,261,59,12,3.338,6,26,4.369,2394,48,53,10199,260456,2318,180,0,3209,6783,0,250358,28,0,0,0,0,0,0,0,0,0,0,0,0,0,61008,60982,0,0,4
820000,219,13,3,277,60,16,3.355,6,21,3.953,2472,48,52,10465,268081,2372,181,0,3300,6948,0,257713,30,0,0,0,0,0,0,0,0,0,0,0,0,0,62033,62009,0,0,4
840000,235,9,2,266,58,13,3.394,6,28,4.477,2536,49,52,10702,275466,2426,189,0,3393,7104,0,264873,33,0,0,0,0,0,0,0,0,0,0,0,0,0,63343,63317,0,0,4
860000,267,8,1,236,59,9,3.279,6,20,3.972,2613,49,53,10972,283306,2496,194,0,3495,7305,0,272448,34,0,0,0,0,0,0,0,0,0,0,0,0,0,64294,64272,0,0,4
880000,214,15,3,280,51,16,3.746,6,26,4.347,2693,49,54,11282,290452,2556,200,0,3594,7473,0,279278,36,0,0,0,0,0,0,0,0,0,0,0,0,0,65277,65253,0,0,4
900000,243,13,3,253,48,14,3.742,6,27,4.142,2752,50,52,11519,297101,2613,205,0,3677,7654,0,285698,37,0,0,0,0,0,0,0,0,0,0,0,0,0,66821,66799,0,0,4
920000,173,13,4,322,63,15,3.872,6,31,4.492,2824,52,57,11806,303679,2673,211,0,3746,7806,0,291994,39,0,0,0,0,0,0,0,0,0,0,0,0,0,68405,68380,0,0,4
940000,202,18,0,292,57,13,3.786,6,28,4.401,2890,52,58,12086,309837,2715,220,0,3838,8022,0,297882,40,0,0,0,0,0,0,0,0,0,0,0,0,0,69870,69848,0,0,5
960000,206,9,7,290,61,10,3.958,6,27,4.45,2959,53,55,12340,316744,2773,225,0,3919,8198,0,304542,41,0,0,0,0,0,0,0,0,0,0,0,0,0,71291,71267,0,0,5
980000,196,15,2,299,52,15,3.985,6,26,4.441,3017,53,51,12598,324215,2830,227,0,4001,8364,0,311758,43,0,0,0,0,0,0,0,0,0,0,0,0,0,72296,72269,0,0,5
1000000,264,14,2,232,46,14,3.7,6,28,4.563,3079,55,54,12843,331688,2899,231,0,4096,8584,0,318992,46,0,0,0,0,0,0,0,0,0,0,0,0,0,73196,73172,0,0,5
