t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand
820000,151,15,184,162,100,13,2.947,6,17,3.462,4490,50,0,12889,459190,1146,382,0,5398,10428,0,443279,27,0,0,0,0,0,0,0,0,0,0,0
840000,150,21,191,150,85,20,3.067,6,18,3.616,4595,50,0,13035,469585,1174,397,0,5530,10634,0,453342,27,0,0,0,0,0,0,0,0,0,0,0
860000,141,20,183,168,88,19,3.065,7,19,3.682,4698,51,0,13202,478913,1201,411,0,5650,10829,0,462357,27,0,0,0,0,0,0,0,0,0,0,0
880000,166,16,170,160,87,15,3.069,5,18,3.66,4806,54,1,13357,488540,1230,424,0,5787,11031,0,471681,28,0,0,0,0,0,0,0,0,0,0,0
900000,147,15,187,163,96,14,3.036,5,23,3.794,4923,54,0,13495,498230,1263,445,0,5909,11233,0,481048,29,0,0,0,0,0,0,0,0,0,0,0
920000,137,19,200,156,90,18,3.065,6,20,3.639,5039,55,1,13652,508347,1283,455,0,6046,11461,0,490798,30,0,0,0,0,0,0,0,0,0,0,0
940000,154,24,176,158,92,20,2.83,5,22,3.582,5160,56,0,13804,517693,1302,464,0,6180,11683,0,499809,30,0,0,0,0,0,0,0,0,0,0,0
960000,158,17,175,162,90,16,2.972,6,19,3.765,5265,56,0,13948,527078,1320,480,0,6319,11871,0,508881,31,0,0,0,0,0,0,0,0,0,0,0
980000,179,21,172,140,84,19,2.845,6,18,3.564,5368,57,1,14087,536134,1350,495,0,6452,12055,0,517650,32,0,0,0,0,0,0,0,0,0,0,0
1000000,176,13,172,151,102,11,2.726,5,21,3.202,5503,58,0,14246,546018,1380,510,0,6598,12253,0,527202,37,0,0,0,0,0,0,0,0,0,0,0
1020000,150,23,177,162,94,20,2.789,5,20,3.297,5614,58,1,14396,556216,1412,517,0,6722,12433,0,537070,37,0,0,0,0,0,0,0,0,0,0,0
1040000,129,21,186,176,102,18,2.9,5,17,3.113,5738,59,0,14556,566072,1442,524,0,6859,12633,0,546569,37,0,0,0,0,0,0,0,0,0,0,0
1060000,153,20,168,171,98,18,2.776,6,19,3.15,5858,59,0,14727,576769,1468,546,0,7010,12836,0,556951,38,0,0,0,0,0,0,0,0,0,0,0
1080000,160,21,178,153,92,15,2.953,6,20,3.711,5954,60,0,14859,586514,1501,561,0,7132,13008,0,566418,39,0,0,0,0,0,0,0,0,0,0,0
1100000,116,25,196,175,87,22,3.128,6,22,3.805,6056,62,1,15006,595811,1527,575,0,7252,13199,0,575371,40,0,0,0,0,0,0,0,0,0,0,0
1120000,150,17,169,176,85,15,3.24,6,19,3.654,6156,62,0,15155,606019,1553,583,0,7381,13422,0,585267,41,0,0,0,0,0,0,0,0,0,0,0
1140000,123,18,169,202,90,14,3.394,6,22,3.868,6252,63,0,15312,615272,1589,593,0,7484,13628,0,594189,41,0,0,0,0,0,0,0,0,0,0,0
1160000,127,24,160,201,79,24,3.175,7,21,3.838,6345,64,0,15480,625752,1622,605,0,7593,13857,0,604347,41,0,0,0,0,0,0,0,0,0,0,0
1180000,160,26,160,166,76,24,3,7,14,3.384,6455,64,0,15625,634409,1645,617,0,7732,14091,0,612680,43,0,0,0,0,0,0,0,0,0,0,0
1200000,176,14,159,163,89,13,2.941,7,18,3.468,6565,64,0,15780,643902,1684,637,0,7861,14296,0,621875,45,0,0,0,0,0,0,0,0,0,0,0
1220000,161,19,175,157,81,18,3.111,8,21,3.69,6675,65,0,15939,654152,1710,657,0,8002,14486,0,631792,45,0,0,0,0,0,0,0,0,0,0,0
1240000,183,19,163,147,78,15,3.075,8,19,3.598,6770,65,0,16068,663210,1733,673,0,8122,14688,0,640572,49,0,0,0,0,0,0,0,0,0,0,0
1260000,155,24,168,165,77,22,3.03,8,22,3.602,6871,65,1,16206,673382,1765,685,0,8241,14860,0,650433,49,0,0,0,0,0,0,0,0,0,0,0
1280000,135,21,180,176,90,17,3.103,8,22,3.575,6992,66,2,16378,683476,1797,694,0,8376,15070,0,660167,51,0,0,0,0,0,0,0,0,0,0,0
1300000,154,19,192,147,93,16,2.963,8,21,3.39,7113,67,0,16532,693440,1827,707,0,8523,15299,0,669785,52,0,0,0,0,0,0,0,0,0,0,0
1320000,134,21,198,159,95,18,2.965,7,22,3.673,7215,67,0,16667,702233,1848,717,0,8642,15470,0,678272,52,0,0,0,0,0,0,0,0,0,0,0
1340000,172,18,169,153,89,17,2.896,6,16,3.304,7324,67,1,16824,713116,1866,728,0,8775,15690,0,688847,53,0,0,0,0,0,0,0,0,0,0,0
1360000,185,24,160,143,73,21,2.915,6,17,3.546,7430,67,1,16974,723255,1885,749,0,8914,15899,0,698669,54,0,0,0,0,0,0,0,0,0,0,0
1380000,168,19,170,155,95,17,2.777,6,18,3.291,7556,68,1,17151,733568,1920,768,0,9062,16096,0,708630,56,0,0,0,0,0,0,0,0,0,0,0
1400000,166,10,151,185,102,10,2.893,7,20,3.612,7671,70,0,17327,744463,1952,780,0,9198,16276,0,719219,58,0,0,0,0,0,0,0,0,0,0,0
1420000,171,13,173,155,102,13,2.757,6,15,3.311,7810,71,1,17485,756005,1983,794,0,9350,16513,0,730390,60,0,0,0,0,0,0,0,0,0,0,0
1440000,162,17,183,150,100,16,2.75,5,15,3.309,7928,71,2,17637,766350,2010,805,0,9478,16719,0,740399,61,0,0,0,0,0,0,0,0,0,0,0
1460000,183,17,158,154,86,16,2.863,5,16,3.264,8044,71,0,17782,776805,2032,812,0,9623,16932,0,750517,62,0,0,0,0,0,0,0,0,0,0,0
1480000,159,14,179,160,102,14,2.853,5,19,3.31,8170,71,1,17927,787475,2061,831,0,9754,17140,0,760850,67,0,0,0,0,0,0,0,0,0,0,0
1500000,197,18,153,144,78,18,2.917,5,16,3.38,8282,71,0,18091,797318,2086,841,0,9904,17370,0,770361,69,0,0,0,0,0,0,0,0,0,0,0
