t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
320000,457,0,9,46,25,0,2.2,4,11,3.077,744,17,6,1324,45425,351,40,14,423,506,3,43845,67,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,455,1,18,38,26,1,2.074,3,9,2.713,792,17,5,1399,48280,372,41,14,446,529,3,46601,71,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,478,0,9,25,16,0,2.125,3,9,2.953,835,17,5,1472,50924,399,42,14,477,562,3,49168,78,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,449,0,16,47,27,0,2.333,3,9,2.781,894,17,4,1571,54120,435,44,14,500,584,3,52241,79,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,456,1,8,47,24,1,2.2,3,8,1.98,949,17,3,1666,57159,460,48,14,537,629,3,55154,81,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,466,0,7,39,22,0,2.091,3,8,2.554,1007,17,5,1758,60253,489,51,14,569,666,3,58131,85,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,448,1,18,45,27,1,2.214,3,8,2.749,1066,17,7,1846,63639,516,53,17,602,703,3,61392,86,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,438,2,19,53,30,2,2.188,4,10,2.652,1114,18,4,1937,66869,557,56,18,618,721,3,64517,89,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,440,4,21,47,26,4,2.233,4,9,2.789,1171,18,5,2037,70710,583,61,19,659,773,4,68235,94,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,437,3,12,60,25,3,2.464,5,9,2.737,1219,20,5,2138,73711,607,65,19,695,808,4,71120,97,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,421,5,20,66,26,5,2.613,4,11,3.081,1274,20,0,2243,77801,646,70,20,736,860,4,75079,102,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,398,5,27,82,34,5,2.718,5,9,2.933,1344,20,4,2357,81580,673,75,21,776,904,4,78689,106,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,418,0,26,68,36,0,2.611,4,8,2.67,1410,21,4,2468,85660,714,78,21,828,979,4,82603,110,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,384,4,34,89,37,4,2.927,5,11,3.012,1467,21,2,2584,89726,755,80,23,872,1041,6,86511,117,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,392,8,35,77,32,8,2.7,6,15,3.565,1520,21,4,2703,93757,795,88,24,926,1118,9,90375,120,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,415,3,34,60,34,3,2.541,5,13,3.297,1576,22,4,2814,97516,830,89,27,974,1185,9,93985,125,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000,398,9,27,77,31,8,2.513,5,13,3.16,1627,23,2,2926,101550,863,90,28,1014,1241,9,97882,129,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,447,2,14,49,21,2,2.739,6,7,2.508,1674,24,5,3020,105402,904,94,29,1059,1300,9,101617,131,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,431,5,18,58,22,4,2.808,6,14,3.412,1717,27,3,3113,108420,929,95,30,1097,1362,9,104507,138,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,400,3,34,75,31,3,3.147,5,13,3.161,1763,28,2,3204,111757,956,98,31,1131,1409,9,107708,141,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,392,11,23,86,22,10,3.156,6,15,3.266,1815,28,2,3313,115683,995,101,32,1177,1477,9,111454,142,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,398,4,34,76,30,3,3.121,7,16,3.597,1864,29,0,3428,119396,1038,105,34,1219,1560,9,115009,143,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,419,5,20,68,21,5,3.154,6,10,2.963,1908,31,5,3538,123225,1071,109,35,1255,1615,9,118713,144,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,411,6,24,71,23,6,3.034,6,11,2.957,1945,32,3,3627,126534,1107,112,35,1290,1678,9,121899,145,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,405,7,23,77,28,7,2.743,5,14,3.313,1988,35,4,3729,130035,1156,117,36,1327,1727,9,125276,148,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,436,0,14,62,30,0,2.533,5,12,3.231,2039,36,5,3819,133674,1197,123,36,1370,1784,9,128805,153,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,457,4,6,45,15,4,2.526,5,8,2.76,2077,37,5,3905,136811,1227,125,37,1406,1836,10,131842,156,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,457,2,11,42,18,2,2.6,6,9,2.595,2120,39,6,3987,139329,1244,126,39,1436,1875,10,134251,157,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,451,3,10,48,21,3,2.333,4,8,2.114,2162,42,6,4068,142116,1271,126,39,1464,1908,10,136931,159,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,441,2,17,52,25,2,2.519,4,7,2.293,2213,42,1,4158,145182,1292,129,39,1504,1960,10,139863,162,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,431,4,19,58,28,4,2.375,3,6,1.974,2260,43,3,4257,148638,1330,130,41,1534,1998,10,143199,165,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,438,2,9,63,28,2,2.4,3,5,1.966,2312,44,3,4361,152323,1361,131,41,1570,2042,10,146757,166,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,425,1,28,58,34,1,2.429,3,6,2.362,2365,47,4,4448,155849,1399,133,42,1602,2089,10,150158,169,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,463,2,4,43,18,2,2.35,3,4,1.857,2406,48,9,4543,159326,1421,133,42,1641,2138,10,153540,172,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,483,2,3,24,9,2,2.364,3,4,1.617,2433,48,10,4600,161711,1442,137,42,1666,2176,10,155860,173,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
