t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
480000,386,3,12,111,46,3,2.51,5,10,2.685,1544,32,5,3359,110589,1012,88,28,1131,1616,4,106572,67,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,378,5,32,97,43,5,2.646,5,10,2.594,1610,34,9,3494,115245,1055,89,28,1180,1684,4,111049,71,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,374,3,28,107,44,3,2.787,5,9,2.369,1671,34,5,3647,120045,1108,92,30,1226,1758,4,115674,71,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,365,7,19,121,43,7,2.74,5,14,3.169,1733,34,4,3792,125614,1169,100,31,1267,1824,4,121077,71,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,357,8,23,124,38,8,3.065,5,13,3.186,1804,35,4,3958,131133,1223,106,33,1330,1910,4,126402,75,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,372,7,25,108,37,5,2.952,9,16,3.376,1865,35,6,4102,136578,1271,107,34,1386,2001,4,131661,78,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,361,10,40,101,39,8,2.83,7,15,3.48,1934,36,9,4258,141923,1327,115,34,1439,2098,4,136807,82,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,382,4,19,107,44,4,2.583,4,18,3.665,2001,39,7,4419,147041,1378,119,37,1485,2182,4,141748,83,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000,373,6,33,100,48,5,2.491,4,15,3.456,2077,42,3,4573,152857,1420,121,38,1535,2255,4,147372,87,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,353,7,33,119,50,6,2.643,4,12,3.126,2155,42,8,4742,158530,1453,124,41,1588,2322,4,152844,92,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,401,6,21,84,32,5,2.703,7,10,2.677,2226,45,7,4904,164032,1505,130,43,1648,2417,4,158167,94,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,361,7,12,132,38,6,3.091,7,16,3.23,2282,45,7,5066,169339,1559,135,43,1690,2471,4,163299,97,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,375,8,27,102,31,8,3.103,6,16,3.436,2349,45,2,5225,174145,1593,140,44,1751,2587,4,167900,102,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,361,6,27,118,47,6,2.698,5,15,3.382,2418,45,1,5371,179093,1644,143,45,1798,2658,4,172664,106,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,390,6,23,93,34,6,2.775,6,16,3.426,2476,45,4,5506,184013,1684,148,47,1847,2732,4,177431,108,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,374,2,28,108,44,2,2.935,5,18,3.618,2538,45,7,5646,188844,1733,155,47,1896,2810,4,182081,110,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,364,10,24,113,35,9,2.886,5,12,3.165,2601,46,4,5802,193939,1789,156,48,1947,2893,4,186981,112,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,369,8,26,109,43,7,2.62,5,14,3.551,2675,47,2,5969,199558,1842,159,49,2011,2990,4,192396,114,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,353,10,30,119,40,8,3,6,17,3.788,2740,48,6,6132,205097,1881,162,53,2060,3073,4,197732,116,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,337,11,37,127,43,9,2.981,8,17,3.701,2814,50,2,6299,211198,1928,166,54,2122,3168,4,203610,117,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,342,8,33,129,38,7,3.311,8,16,3.708,2882,50,2,6471,216690,1975,171,55,2183,3267,4,208880,120,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,346,8,31,127,35,7,3.643,13,20,4.042,2938,50,4,6623,222088,2026,177,57,2232,3359,4,214102,126,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,382,1,21,108,43,1,2.909,12,20,4.034,3010,50,6,6786,227697,2059,182,59,2298,3473,4,219522,130,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,396,3,21,92,37,3,2.775,5,15,3.647,3076,51,2,6936,233263,2104,190,61,2346,3551,4,224913,137,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,426,2,10,74,29,2,2.71,5,15,3.708,3136,53,6,7072,237656,2159,192,61,2401,3639,4,229145,141,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,396,7,17,92,28,7,2.943,7,16,3.628,3185,53,6,7203,241757,2198,196,64,2436,3703,4,233079,144,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,372,2,27,111,45,2,2.894,7,15,3.54,3267,54,4,7361,246975,2251,200,65,2484,3776,4,238091,144,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
