t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand
340000,86,22,77,327,65,22,4.184,7,18,3.724,1525,18,1,4190,170367,454,117,0,1940,4349,825,163737,13,0,0,0,0,0,0,0,0,0,0,0
360000,77,23,77,335,75,21,4.01,7,23,3.916,1618,19,1,4439,180103,468,122,0,2047,4621,887,173088,13,0,0,0,0,0,0,0,0,0,0,0
380000,95,23,85,309,70,21,4.066,7,20,3.917,1712,19,1,4683,191125,492,126,0,2170,4909,935,183719,14,0,0,0,0,0,0,0,0,0,0,0
400000,70,22,94,326,80,21,3.911,6,21,4.071,1807,19,2,4934,201198,517,132,0,2285,5156,992,193410,15,0,0,0,0,0,0,0,0,0,0,0
420000,80,18,116,298,81,17,4,6,21,4.071,1892,20,0,5179,212429,542,142,0,2400,5413,1018,204284,15,0,0,0,0,0,0,0,0,0,0,0
440000,61,19,91,341,87,18,3.81,6,23,4.025,1986,21,1,5430,223284,558,145,0,2517,5658,1057,214759,15,0,0,0,0,0,0,0,0,0,0,0
460000,77,28,93,314,70,26,3.875,7,27,4.182,2072,21,1,5650,233582,588,157,0,2643,5926,1093,224690,16,0,0,0,0,0,0,0,0,0,0,0
480000,73,18,127,294,90,16,3.783,6,20,3.707,2193,23,1,5914,244008,618,167,0,2794,6242,1155,234650,16,0,0,0,0,0,0,0,0,0,0,0
500000,81,16,107,308,93,15,3.694,6,18,3.563,2289,23,0,6149,254441,640,171,0,2911,6515,1204,244705,19,0,0,0,0,0,0,0,0,0,0,0
520000,71,24,99,318,90,22,3.464,6,19,3.599,2386,23,2,6408,265265,669,178,0,3031,6759,1247,255159,20,0,0,0,0,0,0,0,0,0,0,0
540000,113,19,97,283,79,17,3.635,6,19,3.707,2486,23,1,6662,275847,697,188,0,3181,7035,1284,265368,21,0,0,0,0,0,0,0,0,0,0,0
560000,82,20,109,301,89,20,3.45,7,23,3.918,2597,24,2,6919,286793,724,198,0,3304,7296,1338,275904,21,0,0,0,0,0,0,0,0,0,0,0
580000,117,19,108,268,89,15,3.452,7,21,3.844,2699,25,1,7145,296865,752,204,0,3446,7549,1362,285618,21,0,0,0,0,0,0,0,0,0,0,0
600000,91,16,131,274,100,13,3.442,7,19,3.595,2818,27,1,7371,308599,780,212,0,3585,7835,1400,296910,24,0,0,0,0,0,0,0,0,0,0,0
620000,97,25,120,270,78,25,3.408,7,19,3.439,2922,27,1,7614,319154,812,221,0,3722,8112,1438,307059,24,0,0,0,0,0,0,0,0,0,0,0
640000,84,25,108,295,92,20,3.393,7,17,3.219,3047,27,2,7863,330117,840,230,0,3862,8359,1493,317631,26,0,0,0,0,0,0,0,0,0,0,0
660000,86,20,138,268,85,18,3.631,7,21,3.471,3149,27,1,8094,340572,866,239,0,3992,8645,1560,327679,27,0,0,0,0,0,0,0,0,0,0,0
680000,64,20,96,332,89,18,3.738,7,19,3.611,3253,30,0,8369,351366,892,247,0,4114,8897,1620,338074,27,0,0,0,0,0,0,0,0,0,0,0
700000,70,25,94,323,86,19,3.733,7,20,3.715,3346,30,2,8604,362352,921,250,0,4236,9143,1666,348698,28,0,0,0,0,0,0,0,0,0,0,0
720000,76,19,79,338,91,14,3.762,7,20,3.684,3444,31,1,8865,373171,949,262,0,4360,9422,1737,359127,28,0,0,0,0,0,0,0,0,0,0,0
740000,97,21,95,299,88,17,3.562,7,21,3.7,3544,31,1,9091,384204,973,268,0,4494,9687,1780,369785,28,0,0,0,0,0,0,0,0,0,0,0
760000,78,18,132,284,91,16,3.645,7,23,3.824,3660,32,1,9339,395203,995,275,0,4642,9965,1827,380346,28,0,0,0,0,0,0,0,0,0,0,0
780000,112,22,95,283,90,20,3.236,7,20,3.359,3772,33,1,9580,406737,1031,282,0,4782,10237,1871,391511,29,0,0,0,0,0,0,0,0,0,0,0
800000,80,19,132,281,107,16,3.171,6,15,2.992,3901,34,2,9840,418640,1056,289,0,4922,10491,1910,402990,30,0,0,0,0,0,0,0,0,0,0,0
820000,104,22,98,288,93,20,3.292,7,17,3.271,4025,35,1,10090,430847,1082,301,0,5083,10760,1957,414796,30,0,0,0,0,0,0,0,0,0,0,0
840000,109,18,107,278,97,18,3.183,6,17,3.308,4150,36,1,10356,442272,1107,311,0,5231,11049,2005,425796,31,0,0,0,0,0,0,0,0,0,0,0
860000,113,24,133,242,91,20,3.189,7,18,3.441,4300,37,0,10612,454423,1132,321,0,5409,11388,2052,437433,32,0,0,0,0,0,0,0,0,0,0,0
880000,99,20,128,265,100,18,3.169,5,19,3.443,4428,39,0,10866,466126,1155,328,0,5553,11652,2104,448716,32,0,0,0,0,0,0,0,0,0,0,0
900000,105,14,115,278,103,14,3.231,7,19,3.581,4542,41,1,11100,479192,1181,337,0,5692,11910,2144,461398,32,0,0,0,0,0,0,0,0,0,0,0
920000,94,25,126,267,93,21,3.325,6,17,3.427,4669,41,1,11351,490476,1208,347,0,5848,12200,2180,472232,32,0,0,0,0,0,0,0,0,0,0,0
940000,108,21,119,264,89,19,3.306,6,17,3.433,4781,42,2,11583,501148,1234,354,0,5986,12460,2215,482524,33,0,0,0,0,0,0,0,0,0,0,0
960000,125,17,115,255,89,16,3.381,6,20,3.509,4894,43,2,11824,511863,1260,362,0,6127,12721,2249,492860,33,0,0,0,0,0,0,0,0,0,0,0
980000,82,22,103,305,89,21,3.509,6,21,3.592,5005,43,0,12079,522760,1299,369,0,6249,12969,2302,503351,33,0,0,0,0,0,0,0,0,0,0,0
1000000,91,31,90,300,81,27,3.417,6,19,3.477,5116,45,2,12321,534060,1326,378,0,6379,13258,2362,514248,33,0,0,0,0,0,0,0,0,0,0,0
