t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
640000,189,6,52,105,39,6,3.289,6,11,2.869,1674,39,24,3667,135679,445,77,0,1857,3185,0,130550,22,0,2816,0,0,0,0,0,0,0,12,0,0,0,0,0
660000,179,7,32,134,40,7,3.426,5,11,3.024,1721,39,26,3783,139814,457,79,0,1908,3284,0,134527,22,0,2907,0,0,0,0,0,0,0,20,0,0,0,0,0
680000,177,8,50,117,42,8,3.18,5,12,3.2,1775,41,20,3903,144326,478,79,0,1970,3405,0,138853,22,0,3001,0,0,0,0,0,0,0,12,0,0,0,0,0
700000,159,5,64,124,57,5,2.903,6,11,2.851,1839,41,19,4012,148502,493,81,0,2029,3517,0,142842,22,0,3070,0,0,0,0,0,0,0,16,0,0,0,0,0
720000,184,7,38,123,43,7,3.1,5,9,2.623,1880,43,25,4137,153147,508,82,0,2090,3616,0,147354,23,0,3164,0,0,0,0,0,0,0,18,0,0,0,0,0
740000,179,5,39,129,50,5,2.964,5,6,2.291,1932,43,25,4259,158122,521,84,0,2144,3713,0,152175,23,0,3264,0,0,0,0,0,0,0,17,0,0,0,0,0
760000,212,7,39,94,37,7,2.886,4,6,2.235,1985,45,15,4363,162569,532,87,0,2215,3837,0,156460,23,0,3329,0,0,0,0,0,0,0,9,0,0,0,0,0
780000,223,4,50,75,40,4,2.727,4,7,2.369,2039,46,11,4454,166750,552,89,0,2279,3937,0,160488,24,0,3379,0,0,0,0,0,0,0,7,0,0,0,0,0
800000,224,1,65,62,44,1,2.8,4,5,2.14,2089,47,11,4519,170326,567,90,0,2330,4018,0,163931,25,0,3408,0,0,0,0,0,0,0,5,0,0,0,0,0
820000,235,4,53,60,35,3,2.947,4,5,2.171,2134,47,10,4585,173405,575,91,0,2385,4110,0,166872,25,0,3443,0,0,0,0,0,0,0,7,0,0,0,0,0
840000,217,6,51,78,35,6,3,4,7,2.308,2181,48,13,4680,176939,583,94,0,2433,4196,0,170264,29,0,3510,0,0,0,0,0,0,0,7,0,0,0,0,0
860000,212,5,50,85,37,5,3.095,4,8,2.615,2234,49,20,4781,180990,591,95,0,2489,4287,0,174162,29,0,3587,0,0,0,0,0,0,0,11,0,0,0,0,0
880000,197,5,45,105,43,5,3.042,4,9,2.711,2288,50,18,4888,185234,606,97,0,2543,4385,0,178239,29,0,3663,0,0,0,0,0,0,0,12,0,0,0,0,0
900000,220,6,49,77,31,6,3.297,4,8,2.318,2333,51,17,4971,189462,618,101,0,2602,4493,0,182329,31,0,3710,0,0,0,0,0,0,0,8,0,0,0,0,0
920000,218,5,49,80,36,5,3.073,4,6,2.06,2379,52,21,5062,193040,636,105,0,2653,4581,0,185770,31,0,3780,0,0,0,0,0,0,0,9,0,0,0,0,0
940000,193,8,34,117,34,8,3.429,5,6,2.011,2419,54,21,5183,196498,646,106,0,2700,4657,0,189081,32,0,3877,0,0,0,0,0,0,0,22,0,0,0,0,0
960000,200,8,20,124,34,7,3.341,5,6,2.161,2460,54,30,5301,199801,674,108,0,2752,4766,0,192232,32,0,3977,0,0,0,0,0,0,0,23,0,0,0,0,0
980000,173,6,48,125,42,6,3.417,5,9,2.433,2514,56,26,5440,203872,686,111,0,2812,4868,0,196116,32,0,4093,0,0,0,0,0,0,0,24,0,0,0,0,0
1000000,196,5,34,117,43,5,3.083,5,11,2.789,2560,57,19,5562,208218,703,114,0,2870,4980,0,200318,32,0,4188,0,0,0,0,0,0,0,17,0,0,0,0,0
