t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
740000,139,4,17,40,20,4,2.333,3,3,1.516,872,40,0,2598,84139,216,30,991,993,1976,0,81112,4,0,1616,0,1,0,11,2,2,0,0,1,29,914,0,0
760000,124,1,29,46,29,1,2.467,3,4,1.637,903,41,1,2642,86261,219,30,991,1019,2005,0,83164,4,0,1616,0,1,0,7,2,0,0,0,0,29,914,0,0
780000,136,1,16,47,23,1,2.625,3,3,1.143,920,41,0,2677,88257,226,30,991,1042,2038,0,85114,4,0,1616,0,1,0,11,3,4,0,0,1,29,914,0,0
800000,153,2,8,37,15,2,2.588,3,4,1.497,942,42,1,2720,90260,227,31,991,1071,2086,0,87057,4,0,1616,0,1,0,12,2,0,0,0,0,29,914,0,0
820000,145,3,16,36,18,3,2.476,4,6,2.14,965,43,2,2759,92341,235,32,991,1094,2119,0,89077,5,0,1616,0,1,0,13,1,0,0,0,0,29,914,0,0
840000,154,1,13,32,16,1,2.647,4,6,2.419,982,43,1,2796,94181,240,32,991,1115,2147,0,90874,5,0,1616,0,1,0,5,3,0,0,0,0,29,914,0,0
860000,144,1,20,35,20,1,2.571,4,6,2.475,1004,44,2,2837,95922,243,33,991,1134,2178,0,92558,6,0,1616,0,1,0,11,3,0,0,0,0,29,914,0,0
880000,144,1,4,51,25,1,2.115,3,5,1.958,1032,46,12,2909,98091,250,34,1008,1158,2215,0,94667,6,0,1669,0,1,0,9,1,2,0,0,1,29,931,0,0
900000,146,1,11,42,23,1,2.208,3,5,2.099,1061,46,2,2962,100326,256,35,1008,1193,2253,0,96833,7,0,1669,0,1,0,13,2,0,0,0,0,29,931,0,0
920000,157,2,7,34,17,2,2.158,3,4,1.529,1085,46,2,2997,102377,260,36,1008,1222,2288,0,98832,8,0,1669,0,1,0,12,2,4,0,0,1,29,931,0,0
940000,145,0,8,47,23,0,2.391,3,4,1.837,1110,46,1,3042,104396,265,37,1008,1244,2315,0,100791,8,0,1677,0,1,0,11,3,2,0,0,1,29,931,0,0
960000,136,2,19,43,22,2,2.583,3,5,1.776,1135,46,0,3085,106470,275,38,1008,1268,2347,0,102799,8,0,1677,0,1,0,12,3,3,0,0,1,29,931,0,0
980000,150,3,11,36,15,3,2.556,3,4,1.837,1152,47,1,3128,108324,278,38,1008,1291,2382,0,104607,8,0,1677,0,1,0,4,3,0,0,0,0,29,931,0,0
1000000,144,2,12,42,19,2,2.429,4,6,2.177,1171,47,0,3169,110197,280,39,1008,1309,2404,0,106435,9,0,1677,0,1,0,9,4,1,0,0,0,29,931,0,0
