t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
640000,104,20,6,382,90,23,3.142,6,16,3.389,3229,40,50,11502,339132,847,98,0,3955,7237,0,327568,9,0,0,0,0,0,0,0,0,0,0,0,0,0,45014,44988
660000,101,17,7,387,99,19,3.136,6,16,3.302,3343,43,54,11886,350992,877,101,0,4096,7471,0,339051,10,0,0,0,0,0,0,0,0,0,0,0,0,0,46197,46177
680000,94,15,3,400,98,21,3.067,6,15,3.164,3453,43,51,12254,362332,909,104,0,4227,7692,0,350029,10,0,0,0,0,0,0,0,0,0,0,0,0,0,47554,47519
700000,100,17,6,389,87,24,3.216,6,13,3.106,3584,43,49,12660,375212,948,110,0,4383,7959,0,362493,11,0,0,0,0,0,0,0,0,0,0,0,0,0,48758,48722
720000,99,14,9,390,100,18,3.11,7,17,3.205,3699,46,53,13046,386903,979,116,0,4524,8205,0,373799,11,0,0,0,0,0,0,0,0,0,0,0,0,0,49995,49969
740000,90,17,2,403,86,28,3.079,6,16,3.359,3823,46,50,13443,398299,999,119,0,4665,8452,0,384798,11,0,0,0,0,0,0,0,0,0,0,0,0,0,51397,51354
760000,99,18,3,392,94,22,3.138,6,17,3.501,3936,47,56,13804,410150,1019,123,0,4806,8682,0,396286,11,0,0,0,0,0,0,0,0,0,0,0,0,0,52688,52657
780000,104,16,5,387,98,20,3.068,6,20,3.476,4063,48,52,14213,422700,1050,129,0,4952,8954,0,408418,11,0,0,0,0,0,0,0,0,0,0,0,0,0,53824,53795
800000,118,18,2,374,86,21,3.187,6,18,3.344,4168,49,48,14571,434376,1084,132,0,5091,9188,0,419734,11,0,0,0,0,0,0,0,0,0,0,0,0,0,55203,55171
820000,95,15,7,395,109,15,3.048,6,19,3.483,4294,51,50,14958,445606,1124,137,0,5227,9415,0,430578,11,0,0,0,0,0,0,0,0,0,0,0,0,0,56482,56457
840000,106,19,3,384,100,19,3.092,6,18,3.459,4416,52,51,15352,458918,1160,140,0,5380,9674,0,443490,11,0,0,0,0,0,0,0,0,0,0,0,0,0,57619,57594
860000,94,12,0,406,109,17,3.056,5,18,3.556,4541,53,46,15761,471435,1194,147,0,5521,9922,0,455607,11,0,0,0,0,0,0,0,0,0,0,0,0,0,58924,58895
880000,97,18,7,390,103,23,2.889,5,17,3.254,4655,54,52,16097,483420,1225,151,0,5657,10133,0,467242,11,0,0,0,0,0,0,0,0,0,0,0,0,0,60427,60393
900000,104,20,10,378,105,22,2.921,5,16,3.277,4798,56,42,16511,496217,1262,156,0,5830,10387,0,479620,11,0,0,0,0,0,0,0,0,0,0,0,0,0,61797,61773
920000,112,16,6,378,97,19,3.06,5,14,3.28,4924,57,49,16926,508943,1296,158,0,5980,10650,0,491941,13,0,0,0,0,0,0,0,0,0,0,0,0,0,63058,63033
940000,108,24,5,375,92,24,3.095,5,13,3.275,5060,58,46,17365,521192,1331,159,0,6145,10925,0,503742,15,0,0,0,0,0,0,0,0,0,0,0,0,0,64361,64333
960000,109,11,3,389,97,17,3.202,5,15,3.446,5195,60,45,17812,533088,1360,162,0,6302,11201,0,515204,15,0,0,0,0,0,0,0,0,0,0,0,0,0,65547,65512
980000,111,15,4,382,100,20,2.992,5,14,3.363,5324,60,52,18201,545968,1399,165,0,6443,11465,0,527684,15,0,0,0,0,0,0,0,0,0,0,0,0,0,66924,66890
1000000,124,17,7,364,99,19,2.958,4,12,3.137,5465,61,36,18643,558003,1433,171,0,6618,11748,0,539275,15,0,0,0,0,0,0,0,0,0,0,0,0,0,68153,68125
