t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
240000,80,18,7,407,88,18,3.623,7,19,3.739,1173,18,45,4774,131484,328,29,0,1425,2986,0,126649,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,77,16,4,415,110,14,3.274,6,18,3.512,1305,19,51,5242,142787,352,30,0,1572,3303,0,137484,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,83,20,1,408,98,15,3.416,7,19,3.614,1415,20,56,5655,154909,389,34,0,1718,3577,0,149192,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,80,18,5,409,91,15,3.623,7,20,3.617,1503,20,49,6002,165980,411,38,0,1830,3812,0,159915,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,78,21,2,411,80,19,3.859,7,20,3.819,1586,22,52,6358,176346,427,42,0,1945,4052,0,169926,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,100,19,7,386,77,19,3.781,7,22,3.899,1680,23,47,6747,186543,450,46,0,2064,4352,0,179728,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,94,22,3,393,79,21,3.71,7,23,4.068,1783,24,53,7144,198541,474,47,0,2193,4618,0,191324,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,121,13,2,376,87,13,3.56,6,20,3.978,1896,24,52,7558,210381,501,48,0,2335,4910,0,202756,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,94,21,4,393,81,17,3.765,6,17,3.75,1996,25,48,7948,220882,523,51,0,2460,5164,0,212849,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,117,11,8,376,100,9,3.394,6,18,3.749,2117,26,40,8377,232697,553,56,0,2598,5478,0,224238,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,108,18,1,385,94,17,3.351,6,19,3.758,2239,27,48,8838,244798,595,61,0,2746,5783,0,235878,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,93,16,6,397,97,15,3.429,6,17,3.726,2349,27,51,9217,257486,618,63,0,2871,6026,0,248181,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,109,19,2,382,90,16,3.406,6,18,3.652,2455,29,49,9610,268641,641,68,0,3002,6304,0,258946,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,110,22,5,375,79,18,3.649,6,19,3.71,2552,30,50,9983,280223,672,71,0,3128,6559,0,270145,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,78,25,1,408,85,19,3.635,7,17,3.49,2645,30,57,10370,291431,694,76,0,3246,6798,0,280965,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,95,18,6,393,85,18,3.65,7,16,3.521,2761,32,55,10796,303035,723,79,0,3390,7097,0,292144,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,89,17,4,402,80,17,3.887,7,16,3.577,2852,34,46,11187,314497,762,81,0,3518,7350,0,303218,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,90,23,2,397,75,20,3.884,7,19,3.881,2941,34,48,11562,324816,780,85,0,3640,7606,0,313161,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,94,23,4,391,75,18,3.839,8,20,3.88,3041,36,45,11980,335459,804,90,0,3775,7898,0,323382,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,100,23,4,385,78,20,3.796,7,22,3.903,3137,36,55,12355,345344,826,92,0,3888,8172,0,332888,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000,104,18,4,386,80,17,3.784,7,20,3.754,3243,37,49,12771,357166,862,95,0,4018,8459,0,344296,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,85,21,1,405,74,19,3.946,7,20,3.952,3340,38,48,13190,368300,894,96,0,4147,8734,0,355007,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,123,20,4,365,75,19,3.734,7,20,4.024,3436,39,48,13555,379439,923,99,0,4266,9022,0,365778,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,67,19,3,423,93,17,3.691,5,21,3.962,3547,40,47,13970,389981,949,103,0,4381,9270,0,375903,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,90,17,7,398,94,17,3.505,5,17,3.512,3657,41,53,14347,401296,985,104,0,4510,9548,0,386832,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,105,22,3,382,85,20,3.476,5,17,3.631,3773,43,56,14754,413026,1012,107,0,4660,9822,0,398144,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,85,26,4,397,78,23,3.693,6,19,3.752,3868,43,50,15153,424669,1046,113,0,4786,10083,0,409381,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,95,17,7,393,91,14,3.657,6,19,3.549,3991,45,48,15607,436577,1080,118,0,4931,10397,0,420839,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,89,24,5,394,78,24,3.657,5,15,3.295,4073,45,47,15942,447892,1116,119,0,5037,10627,0,431812,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,112,26,4,370,79,20,3.556,6,18,3.61,4178,45,51,16341,459739,1157,122,0,5173,10917,0,443254,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,83,20,3,406,92,19,3.468,6,17,3.664,4305,48,52,16796,472083,1191,125,0,5309,11212,0,455139,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,77,27,6,402,86,25,3.514,6,18,3.808,4418,49,52,17199,484170,1218,127,0,5449,11479,0,466811,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,95,14,4,399,101,14,3.304,6,18,3.671,4548,49,51,17660,496469,1253,129,0,5605,11790,0,478658,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,95,18,2,397,96,18,3.342,6,20,3.633,4668,51,48,18079,508861,1282,134,0,5754,12061,0,490630,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,89,16,7,400,100,14,3.395,6,20,3.713,4775,52,50,18472,521078,1315,139,0,5882,12325,0,502454,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,91,21,4,396,96,18,3.342,6,19,3.579,4897,54,56,18906,532861,1344,142,0,6022,12621,0,513798,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,106,16,3,387,100,15,3.252,6,20,3.655,5017,58,48,19344,545137,1377,146,0,6175,12919,0,525636,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,121,18,3,370,99,16,3.113,5,17,3.232,5140,59,54,19743,557534,1416,151,0,6318,13196,0,537632,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,88,23,7,394,102,20,3.148,6,19,3.503,5275,59,51,20179,570328,1448,154,0,6467,13469,0,549968,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
